//0																													
//Oxygen,  1
//Nitrate, 1,1,0,0
//pH, 1,-0.015,0
//pH, 2,0.03,0
//pH, 3,0.005,0
//pH, 11,0,-0.0652
//pH, 29,0.005, -0.0652
//pH, 41, 0.008, 0
//pH, 50, 0, -0.02
//pH, 66, 0, 0.01
//Chl,  0.1697,  -0.013406
//BB, 1, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		1498.61	0	0.6795	0	34.7023	0	27.819	0	207.20	0	58.78	0	35.55	0	0.030376	0	0.000115	0	7.8893	8	7.6025	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		1399.7	0	0.7092	0	34.7036	0	27.817	0	205.80	0	58.42	0	35.61	0	0.028679	0	0.000118	0	7.8923	8	7.6024	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		1299.18	0	0.7439	0	34.7049	0	27.816	0	204.60	0	58.14	0	35.66	0	0.030376	0	0.000118	0	7.8948	8	7.6019	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		1198.81	0	0.7924	0	34.707	0	27.813	0	203.60	0	57.93	0	35.59	0	0.028679	0	0.000118	0	7.8977	8	7.6019	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		1098.45	0	0.8535	0	34.7093	0	27.81	0	201.90	0	57.53	0	35.65	0	0.032073	0	0.000231	0	7.8996	8	7.6011	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		999.67	0	0.9213	0	34.7115	0	27.807	0	200.80	0	57.32	0	35.53	0	0.030376	0	0.000123	0	7.9032	8	7.6022	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		951.38	0	0.9614	0	34.7128	0	27.805	0	199.90	0	57.12	0	35.68	0	0.028679	0	0.000126	0	7.9016	8	7.6001	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		901.28	0	0.9862	0	34.7138	0	27.803	0	199.60	0	57.08	0	35.59	0	0.030376	0	0.000125	0	7.9026	8	7.5997	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		851.26	0	1.0175	0	34.7151	0	27.802	0	198.30	0	56.75	0	35.72	0	0.030376	0	0.000125	0	7.9028	8	7.5986	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		801.26	0	1.0516	0	34.7165	0	27.8	0	196.60	0	56.31	0	35.73	0	0.028679	0	0.000133	0	7.9047	8	7.5992	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		750.93	0	1.0885	0	34.7178	0	27.798	0	194.10	0	55.65	0	35.86	0	0.03377	0	0.000132	0	7.8996	8	7.5934	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		701.1	0	1.1165	0	34.7188	0	27.797	0	193.10	0	55.41	0	35.81	0	0.028679	0	0.000134	0	7.9018	8	7.5941	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		650.66	0	1.1495	0	34.7196	0	27.795	0	193.20	0	55.48	0	35.72	0	0.030376	0	0.000154	0	7.9045	8	7.5954	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		601.69	0	1.1992	0	34.7213	0	27.792	0	190.10	0	54.66	0	35.85	0	0.030376	0	0.000127	0	7.8982	8	7.5887	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		551.37	0	1.2246	0	34.7219	0	27.79	0	191.00	0	54.96	0	35.66	0	0.03377	0	0.000136	0	7.9057	8	7.5942	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		501.26	0	1.2541	0	34.7222	0	27.788	0	194.10	0	55.89	0	35.41	0	0.030376	0	0.00013	0	7.9128	8	7.5995	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		450.72	0	1.2981	0	34.7226	0	27.785	0	193.10	0	55.67	0	35.47	0	0.030376	0	0.000129	0	7.9097	8	7.5957	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		401.52	0	1.3439	0	34.7225	0	27.781	0	191.40	0	55.24	0	35.46	0	0.030376	0	0.000134	0	7.9101	8	7.5950	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		381.54	0	1.3608	0	34.7223	0	27.779	0	190.80	0	55.09	0	35.47	0	0.028679	0	0.00014	0	7.9071	8	7.5919	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		361.57	0	1.3756	0	34.7218	0	27.778	0	189.30	0	54.68	0	35.62	0	0.028679	0	0.000137	0	7.9058	8	7.5902	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		351.61	0	1.3814	0	34.7217	0	27.777	0	188.90	0	54.57	0	35.56	0	0.030376	0	0.00013	0	7.9050	8	7.5893	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		341.49	0	1.3867	0	34.7211	0	27.776	0	188.80	0	54.55	0	35.71	0	0.030376	0	0.000132	0	7.9047	8	7.5887	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		331.6	0	1.3936	0	34.7206	0	27.775	0	188.30	0	54.41	0	35.75	0	0.028679	0	0.000132	0	7.9032	8	7.5870	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		321.71	0	1.3969	0	34.7204	0	27.775	0	188.00	0	54.33	0	35.63	0	0.030376	0	0.000133	0	7.9030	8	7.5866	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		311.56	0	1.4058	0	34.7189	0	27.773	0	187.60	0	54.23	0	35.62	0	0.028679	0	0.000133	0	7.9049	8	7.5881	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		300.72	0	1.4197	0	34.7184	0	27.771	0	188.30	0	54.45	0	35.42	0	0.032073	0	0.000147	0	7.9084	8	7.5912	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		291	0	1.4256	0	34.7186	0	27.771	0	189.50	0	54.81	0	35.33	0	0.030376	0	0.00015	0	7.9109	8	7.5932	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		281.33	0	1.4291	0	34.7171	0	27.769	0	190.00	0	54.95	0	35.55	0	0.030376	0	0.000137	0	7.9061	8	7.5886	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		271.12	0	1.4327	0	34.7159	0	27.768	0	189.40	0	54.79	0	35.35	0	0.028679	0	0.000144	0	7.9094	8	7.5913	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		261.1	0	1.4396	0	34.7155	0	27.767	0	189.90	0	54.94	0	35.37	0	0.030376	0	0.000147	0	7.9115	8	7.5930	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		251.23	0	1.4326	0	34.713	0	27.766	0	190.10	0	54.99	0	35.50	0	0.03377	0	0.000143	0	7.9063	8	7.5878	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		241.1	0	1.4104	0	34.707	0	27.763	0	189.50	0	54.78	0	35.38	0	0.03377	0	0.00014	0	7.9064	8	7.5873	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		231.51	0	1.4077	0	34.7045	0	27.761	0	189.90	0	54.89	0	35.45	0	0.032073	0	0.000146	0	7.9062	8	7.5868	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		221.44	0	1.4033	0	34.702	0	27.759	0	190.40	0	55.03	0	35.43	0	0.028679	0	0.000146	0	7.9071	8	7.5872	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		211.05	0	1.4054	0	34.699	0	27.757	0	190.90	0	55.17	0	35.44	0	0.030376	0	0.000151	0	7.9084	8	7.5880	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		200.11	0	1.336	0	34.6879	0	27.753	0	192.40	0	55.50	0	35.45	0	0.032073	0	0.000157	0	7.9083	8	7.5867	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		190.39	0	1.1716	0	34.6657	0	27.749	0	195.70	0	56.21	0	35.75	0	0.030376	0	0.000151	0	7.9105	8	7.5861	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		181.27	0	1.129	0	34.6569	0	27.746	0	198.10	0	56.83	0	35.76	0	0.03377	0	0.000161	0	7.9109	8	7.5856	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		170.89	0	1.0353	0	34.6429	0	27.742	0	200.80	0	57.46	0	35.59	0	0.03377	0	0.000155	0	7.9118	8	7.5848	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		161.26	0	0.8754	0	34.6246	0	27.74	0	205.60	0	58.59	0	35.56	0	0.030376	0	0.000153	0	7.9154	8	7.5856	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		151.12	0	0.5829	0	34.5858	0	27.732	0	214.40	0	60.62	0	35.60	0	0.03377	0	0.000167	0	7.9212	8	7.5866	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		141.36	0	0.3691	0	34.5566	0	27.724	0	224.00	0	62.97	0	35.71	0	0.032073	0	0.000169	0	7.9261	8	7.5878	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		131.47	0	0.095	0	34.5217	0	27.717	0	231.90	0	64.71	0	35.37	0	0.03377	0	0.000165	0	7.9343	8	7.5913	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		121.8	0	-0.2415	0	34.4652	0	27.695	0	248.40	0	68.67	0	35.24	0	0.049043	0	0.000175	0	7.9469	8	7.5980	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		111.64	0	-0.5304	0	34.4074	0	27.668	0	265.60	0	72.84	0	35.00	0	0.038861	0	0.000174	0	7.9569	8	7.6029	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		101.68	0	-0.7413	0	34.3481	0	27.635	0	280.00	0	76.32	0	33.77	0	0.059225	0	0.000181	0	7.8789	8	7.5282	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		95.79	0	-0.7982	0	34.2647	0	27.571	0	295.50	0	80.38	0	33.43	0	0.071104	0	0.0002	0	7.9859	8	7.6254	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		89.76	0	-0.7898	0	34.2499	0	27.559	0	304.60	0	82.86	0	32.80	0	0.072801	0	0.000193	0	7.9953	8	7.6339	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		84	0	-0.6986	0	34.197	0	27.51	0	314.70	0	85.79	0	32.39	0	0.099953	0	0.00023	0	8.0066	8	7.6452	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		78.64	0	-0.4166	0	34.1494	0	27.452	0	318.40	0	87.42	0	31.38	0	0.108438	0	0.00021	0	8.0276	8	7.6682	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		74.53	0	0.2702	0	34.0251	0	27.302	0	323.60	0	90.40	0	30.12	0	0.120317	0	0.000213	0	8.0329	8	7.6822	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		71.76	0	0.5849	0	33.9812	0	27.242	0	330.00	0	92.92	0	29.72	0	0.130499	0	0.000231	0	8.0327	8	7.6862	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		66.82	0	0.8953	0	33.9379	0	27.182	0	336.60	0	95.51	0	29.44	0	0.137287	0	0.000262	0	8.0395	8	7.6965	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		61.67	0	0.9916	0	33.932	0	27.169	0	346.00	0	98.42	0	29.10	0	0.137287	0	0.000255	0	8.0418	8	7.6998	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		56.52	0	0.9941	0	33.9318	0	27.169	0	348.30	0	99.08	0	29.01	0	0.120317	0	0.000246	0	8.0437	8	7.7014	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		51.75	0	0.9943	0	33.9316	0	27.168	0	348.80	0	99.23	0	29.00	0	0.106741	0	0.000245	0	8.0428	8	7.7004	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		46.24	0	0.9943	0	33.9317	0	27.169	0	349.20	0	99.34	0	28.94	0	0.130499	0	0.000273	0	8.0411	8	7.6987	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		41.04	0	0.9961	0	33.9315	0	27.168	0	349.30	0	99.37	0	29.12	0	0.128802	0	0.00033	0	8.0403	8	7.6977	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		35.96	0	0.996	0	33.9316	0	27.168	0	349.50	0	99.43	0	29.13	0	0.086377	0	0.000249	0	8.0393	8	7.6967	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		30.85	0	0.9962	0	33.9322	0	27.169	0	349.60	0	99.46	0	29.08	0	0.074498	0	0.000248	0	8.0389	8	7.6961	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		25.95	0	0.9958	0	33.932	0	27.169	0	349.80	0	99.51	0	28.98	0	0.06771	0	0.000287	0	8.0364	8	7.6937	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		20.81	0	0.9966	0	33.932	0	27.169	0	350.10	0	99.60	0	28.99	0	0.055831	0	0.000235	0	8.0351	8	7.6924	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		15.62	0	0.9979	0	33.9319	0	27.168	0	350.10	0	99.61	0	28.98	0	0.052437	0	0.00028	0	8.0343	8	7.6915	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		10.29	0	0.9998	0	33.9328	0	27.169	0	350.10	0	99.61	0	28.96	0	0.05074	0	0.000214	0	8.0328	8	7.6899	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60		5.36	0	1.013	0	33.9312	0	27.167	0	350.40	0	99.73	0	29.03	0	0.045649	0	0.000235	0	8.0313	8	7.6886	8
9092SoOcn	1	C	4/7/2014	23:03	210.072	-60																							
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		1599.32	0	0.631	0	34.7007	0	27.821	0	210.40	0	59.61	0	33.66	0	0.032073	0	0.000116	0	7.8928	0	7.6058	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		1498.79	0	0.6651	0	34.7018	0	27.819	0	209.60	0	59.43	0	33.76	0	0.028679	0	0.000113	0	7.8935	0	7.6037	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		1398.79	0	0.696	0	34.7028	0	27.818	0	209.00	0	59.31	0	33.64	0	0.028679	0	0.000118	0	7.8946	0	7.6018	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		1299.37	0	0.7299	0	34.7044	0	27.816	0	208.10	0	59.11	0	33.89	0	0.028679	0	0.000116	0	7.8963	0	7.6006	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		1198.9	0	0.7797	0	34.7064	0	27.814	0	206.60	0	58.76	0	33.96	0	0.028679	0	0.000148	0	7.8986	0	7.6000	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		1098.47	0	0.8382	0	34.7085	0	27.811	0	205.10	0	58.42	0	33.86	0	0.028679	0	0.000116	0	7.8997	0	7.5986	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		999.69	0	0.9034	0	34.7111	0	27.808	0	203.50	0	58.07	0	34.14	0	0.030376	0	0.000119	0	7.9005	0	7.5969	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		951.77	0	0.9336	0	34.7128	0	27.807	0	202.80	0	57.91	0	34.19	0	0.028679	0	0.000125	0	7.8969	0	7.5929	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		900.86	0	0.9769	0	34.7142	0	27.804	0	201.80	0	57.69	0	34.27	0	0.030376	0	0.000125	0	7.8973	0	7.5922	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		851.23	0	0.9992	0	34.7154	0	27.804	0	201.10	0	57.52	0	34.21	0	0.030376	0	0.000122	0	7.8974	0	7.5909	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		800.84	0	1.0295	0	34.7161	0	27.802	0	200.40	0	57.37	0	34.32	0	0.030376	0	0.000125	0	7.8985	0	7.5907	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		751.01	0	1.0636	0	34.7173	0	27.8	0	199.30	0	57.11	0	34.29	0	0.028679	0	0.000123	0	7.8986	0	7.5896	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		700.8	0	1.0992	0	34.7186	0	27.798	0	197.60	0	56.67	0	34.48	0	0.030376	0	0.000126	0	7.8991	0	7.5889	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		650.78	0	1.1233	0	34.7197	0	27.797	0	196.70	0	56.45	0	34.44	0	0.028679	0	0.000143	0	7.8989	0	7.5874	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		601.2	0	1.1747	0	34.7214	0	27.794	0	191.70	0	55.09	0	34.84	0	0.028679	0	0.000132	0	7.8879	0	7.5764	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		551.21	0	1.2153	0	34.7226	0	27.792	0	188.20	0	54.14	0	34.96	0	0.030376	0	0.000127	0	7.8848	0	7.5725	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		501.62	0	1.2515	0	34.7229	0	27.789	0	194.80	0	56.09	0	34.34	0	0.028679	0	0.000129	0	7.9018	0	7.5869	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		451.24	0	1.2793	0	34.7233	0	27.787	0	193.20	0	55.67	0	34.41	0	0.030376	0	0.000133	0	7.8969	0	7.5811	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		401.11	0	1.3197	0	34.7234	0	27.784	0	188.40	0	54.34	0	34.80	0	0.030376	0	0.000127	0	7.8902	0	7.5739	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		381.1	0	1.3287	0	34.7235	0	27.783	0	189.70	0	54.73	0	34.89	0	0.030376	0	0.000127	0	7.8911	0	7.5742	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		361.34	0	1.3423	0	34.7231	0	27.781	0	189.70	0	54.75	0	34.88	0	0.028679	0	0.000134	0	7.8907	0	7.5734	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		351.09	0	1.3544	0	34.7229	0	27.78	0	188.10	0	54.30	0	34.67	0	0.028679	0	0.000134	0	7.8975	0	7.5795	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		340.85	0	1.363	0	34.7228	0	27.779	0	188.90	0	54.55	0	34.73	0	0.032073	0	0.00013	0	7.8952	0	7.5771	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		331.06	0	1.3691	0	34.7226	0	27.779	0	190.00	0	54.87	0	34.89	0	0.030376	0	0.00014	0	7.8913	0	7.5733	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		321.2	0	1.3763	0	34.7222	0	27.778	0	189.10	0	54.62	0	34.89	0	0.030376	0	0.00014	0	7.8927	0	7.5744	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		311.56	0	1.3767	0	34.7223	0	27.778	0	188.90	0	54.56	0	34.95	0	0.030376	0	0.000133	0	7.8913	0	7.5728	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		301.07	0	1.3854	0	34.7218	0	27.777	0	188.10	0	54.35	0	35.01	0	0.032073	0	0.000141	0	7.8858	0	7.5675	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		291.52	0	1.3911	0	34.7207	0	27.775	0	186.10	0	53.78	0	34.92	0	0.028679	0	0.000143	0	7.8903	0	7.5714	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		281.43	0	1.3973	0	34.7197	0	27.774	0	187.50	0	54.19	0	34.88	0	0.028679	0	0.000141	0	7.8915	0	7.5723	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		271.64	0	1.4087	0	34.7191	0	27.773	0	187.40	0	54.17	0	34.91	0	0.030376	0	0.00014	0	7.8920	0	7.5725	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		261.33	0	1.3988	0	34.7169	0	27.772	0	187.80	0	54.28	0	35.06	0	0.028679	0	0.000134	0	7.8845	0	7.5652	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		251.57	0	1.3888	0	34.7139	0	27.77	0	186.40	0	53.86	0	35.17	0	0.032073	0	0.000136	0	7.8835	0	7.5638	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		240.49	0	1.3538	0	34.7059	0	27.767	0	185.40	0	53.52	0	35.30	0	0.030376	0	0.000143	0	7.8853	0	7.5646	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		230.97	0	1.3147	0	34.6987	0	27.764	0	187.40	0	54.04	0	35.43	0	0.032073	0	0.00015	0	7.8849	0	7.5634	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		221.33	0	1.2728	0	34.6916	0	27.762	0	188.80	0	54.38	0	35.24	0	0.032073	0	0.000146	0	7.8862	0	7.5637	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		211.63	0	1.1599	0	34.6738	0	27.757	0	192.00	0	55.13	0	35.25	0	0.030376	0	0.000151	0	7.8892	0	7.5646	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		201.22	0	1.0362	0	34.6549	0	27.752	0	196.60	0	56.27	0	35.28	0	0.030376	0	0.000154	0	7.8911	0	7.5643	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		190.79	0	0.964	0	34.6436	0	27.748	0	200.30	0	57.22	0	35.28	0	0.032073	0	0.000192	0	7.8959	0	7.5674	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		181.67	0	0.682	0	34.6062	0	27.74	0	207.20	0	58.74	0	35.39	0	0.030376	0	0.000158	0	7.8999	0	7.5669	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		171.19	0	0.5899	0	34.5933	0	27.737	0	214.80	0	60.74	0	35.15	0	0.030376	0	0.000157	0	7.9067	0	7.5715	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		161.49	0	0.3036	0	34.5517	0	27.725	0	226.00	0	63.42	0	35.15	0	0.03377	0	0.000167	0	7.9125	0	7.5726	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		150.69	0	0.0907	0	34.5175	0	27.714	0	233.80	0	65.23	0	35.08	0	0.03377	0	0.000153	0	7.9202	0	7.5765	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		141.62	0	-0.1003	0	34.4872	0	27.703	0	244.20	0	67.77	0	34.93	0	0.032073	0	0.000162	0	7.9280	0	7.5807	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		130.85	0	-0.3878	0	34.4379	0	27.683	0	258.20	0	71.09	0	34.63	0	0.037164	0	0.000388	0	7.9390	0	7.5866	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		121.16	0	-0.568	0	34.3998	0	27.665	0	270.20	0	74.02	0	34.41	0	0.037164	0	0.000167	0	7.9549	0	7.5983	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		111.41	0	-0.8851	0	34.3303	0	27.63	0	289.30	0	78.54	0	33.79	0	0.045649	0	0.000181	0	7.9650	0	7.6030	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		101.68	0	-0.7667	0	34.2396	0	27.549	0	303.20	0	82.53	0	32.55	0	0.064316	0	0.000209	0	7.9868	0	7.6243	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		96.1	0	-0.5155	0	34.1956	0	27.497	0	309.70	0	84.84	0	32.02	0	0.082983	0	0.000204	0	7.9907	0	7.6311	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		90.27	0	-0.2875	0	34.1546	0	27.448	0	315.30	0	86.87	0	31.05	0	0.089771	0	0.000218	0	8.0125	0	7.6540	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		84.9	0	0.4474	0	34.0351	0	27.296	0	323.60	0	90.82	0	29.81	0	0.137287	0	0.000277	0	8.0158	0	7.6668	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		81.09	0	0.6285	0	34.0099	0	27.262	0	335.30	0	94.54	0	29.42	0	0.137287	0	0.000217	0	8.0207	0	7.6736	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		76.71	0	0.7637	0	33.9872	0	27.232	0	344.60	0	97.48	0	29.27	0	0.137287	0	0.000253	0	8.0225	0	7.6769	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		71.86	0	0.7669	0	33.9875	0	27.232	0	349.80	0	98.96	0	29.40	0	0.145772	0	0.000245	0	8.0237	0	7.6779	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		66.57	0	0.7668	0	33.9869	0	27.232	0	351.60	0	99.47	0	29.19	0	0.157651	0	0.000227	0	8.0247	0	7.6787	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		61.48	0	0.7688	0	33.9862	0	27.231	0	352.10	0	99.62	0	29.33	0	0.137287	0	0.00023	0	8.0254	0	7.6791	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		56.18	0	0.7682	0	33.986	0	27.231	0	352.60	0	99.76	0	29.09	0	0.145772	0	0.000237	0	8.0251	0	7.6787	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		51.5	0	0.7685	0	33.986	0	27.231	0	352.90	0	99.84	0	29.22	0	0.140681	0	0.000213	0	8.0254	0	7.6789	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		46.78	0	0.7656	0	33.9857	0	27.231	0	353.10	0	99.89	0	29.30	0	0.140681	0	0.000249	0	8.0256	0	7.6789	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		41.26	0	0.7652	0	33.9857	0	27.231	0	353.30	0	99.95	0	29.38	0	0.13559	0	0.00022	0	8.0227	0	7.6760	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		36.73	0	0.7669	0	33.9858	0	27.231	0	353.50	0	100.01	0	29.15	0	0.138984	0	0.000237	0	8.0225	0	7.6757	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		31.58	0	0.7631	0	33.9859	0	27.231	0	353.60	0	100.03	0	29.46	0	0.150863	0	0.000272	0	8.0219	0	7.6749	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		26.25	0	0.7617	0	33.9859	0	27.232	0	353.60	0	100.02	0	29.30	0	0.13559	0	0.000216	0	8.0222	0	7.6750	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		21.76	0	0.7584	0	33.9855	0	27.232	0	353.70	0	100.04	0	29.30	0	0.164439	0	0.000237	0	8.0227	0	7.6752	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		16.5	0	0.7606	0	33.9854	0	27.231	0	353.90	0	100.11	0	29.36	0	0.150863	0	0.000234	0	8.0217	0	7.6742	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		11.67	0	0.7588	0	33.9856	0	27.232	0	354.00	0	100.13	0	29.15	0	0.144075	0	0.000214	0	8.0217	0	7.6740	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608		7.85	0	0.7629	0	33.9838	0	27.23	0	351.60	0	99.46	0	29.22	0	0.132196	0	0.000203	0	8.0218	0	7.6740	0
9092SoOcn	2	C	4/18/2014	5:27	211.003	-59.608																							
