//0																									
//Oxygen,  1.04
//Nitrate, 1, 0.95, 0, -4
//Nitrate, 51, 0.95, 0,0 
//Nitrate, 64, 0.95, 1, 2
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		999.44	0	3.8531	0	34.451	0	27.316	0	15.18	0	4.66	0	45.45	0	0.09	0	0.000089	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		949.6	0	3.9791	0	34.4372	0	27.291	0	12.90	0	3.97	0	45.40	0	0.1	0	0.000085	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		900.85	0	4.111	0	34.422	0	27.264	0	10.92	0	3.37	0	45.15	0	0.1	0	0.00009	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		851.26	0	4.3307	0	34.4073	0	27.227	0	9.05	0	2.81	0	45.03	0	0.09	0	0.000087	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		801.45	0	4.4996	0	34.3838	0	27.188	0	7.80	0	2.43	0	44.71	0	0.11	0	0.000096	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		750.49	0	4.6661	0	34.36	0	27.149	0	6.97	0	2.18	0	44.46	0	0.09	0	0.000089	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		701.33	0	4.7548	0	34.3414	0	27.124	0	6.76	0	2.12	0	44.31	0	0.09	0	0.000089	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		651.15	0	4.9729	0	34.3163	0	27.077	0	6.97	0	2.19	0	43.67	0	0.09	0	0.000092	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		601.14	0	5.3873	0	34.296	0	27.009	0	8.01	0	2.55	0	42.60	0	0.09	0	0.000087	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		551.12	0	5.5843	0	34.2609	0	26.956	0	9.78	0	3.12	0	41.98	0	0.11	0	0.000089	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		501.44	0	5.8968	0	34.2447	0	26.902	0	12.48	0	4.02	0	40.98	0	0.11	0	0.000085	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		451.45	0	6.0228	0	34.2019	0	26.851	0	18.30	0	5.91	0	40.37	0	0.09	0	0.00009	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		401.03	0	6.0832	0	34.1023	0	26.761	0	32.34	0	10.44	0	39.88	0	0.09	0	0.000096	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		381.55	0	6.2092	0	34.0911	0	26.735	0	36.09	0	11.69	0	39.28	0	0.09	0	0.000092	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		360.74	0	6.4658	0	34.0928	0	26.702	0	38.58	0	12.57	0	38.64	0	0.09	0	0.000094	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		351.5	0	6.4021	0	34.0675	0	26.689	0	41.81	0	13.60	0	38.11	0	0.08	0	0.000096	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		341.24	0	6.4764	0	34.0589	0	26.672	0	49.19	0	16.03	0	37.25	0	0.07	0	0.000089	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		331.06	0	6.4728	0	34.0272	0	26.647	0	59.07	0	19.24	0	36.69	0	0.09	0	0.00009	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		321.2	0	6.827	0	34.0662	0	26.63	0	58.14	0	19.09	0	36.23	0	0.08	0	0.000096	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		311.66	0	7.3013	0	34.1255	0	26.612	0	48.67	0	16.17	0	35.83	0	0.09	0	0.000092	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		300.83	0	7.5085	0	34.1437	0	26.598	0	42.64	0	14.23	0	35.41	0	0.09	0	0.000087	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		290.65	0	7.4956	0	34.1204	0	26.58	0	46.38	0	15.48	0	34.96	0	0.09	0	0.000087	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		281.2	0	7.4652	0	34.0911	0	26.56	0	52.42	0	17.47	0	34.67	0	0.08	0	0.000092	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		270.73	0	7.6099	0	34.0915	0	26.539	0	57.51	0	19.24	0	34.29	0	0.08	0	0.000092	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		261.42	0	7.8582	0	34.1231	0	26.529	0	53.87	0	18.12	0	33.96	0	0.1	0	0.000096	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		250.65	0	7.9284	0	34.1172	0	26.514	0	53.98	0	18.19	0	33.75	0	0.09	0	0.000092	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		241.64	0	8.0625	0	34.1256	0	26.501	0	52.73	0	17.82	0	33.34	0	0.08	0	0.000098	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		230.9	0	8.2153	0	34.1286	0	26.48	0	52.94	0	17.96	0	33.00	0	0.09	0	0.0001	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		221.2	0	8.37	0	34.1306	0	26.458	0	53.04	0	18.05	0	32.76	0	0.08	0	0.000098	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		211.71	0	8.4458	0	34.1147	0	26.433	0	54.81	0	18.69	0	32.22	0	0.08	0	0.000104	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		198.45	0	8.4951	0	34.0952	0	26.409	0	61.15	0	20.87	0	31.45	0	0.09	0	0.000107	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		191.17	0	8.3882	0	34.0582	0	26.395	0	70.51	0	24.00	0	30.47	0	0.05	0	0.000111	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		180.62	0	8.4388	0	34.0319	0	26.365	0	82.89	0	28.24	0	30.18	0	0.08	0	0.000109	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		171.13	0	8.3172	0	33.9952	0	26.354	0	89.75	0	30.49	0	29.28	0	0.08	0	0.000111	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		161.62	0	8.3459	0	33.9601	0	26.32	0	107.85	0	36.65	0	28.65	0	0.06	0	0.000117	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		151.32	0	8.4387	0	33.9448	0	26.293	0	113.26	0	38.56	0	28.39	0	0.06	0	0.000113	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		141.23	0	8.5701	0	33.9247	0	26.256	0	114.71	0	39.17	0	27.93	0	0.06	0	0.000117	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		131.51	0	8.6966	0	33.9083	0	26.223	0	116.38	0	39.85	0	28.22	0	0.07	0	0.000117	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		121.48	0	8.8272	0	33.8823	0	26.18	0	115.13	0	39.53	0	27.86	0	0.06	0	0.000119	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		111.39	0	8.9427	0	33.8228	0	26.112	0	120.43	0	41.44	0	25.64	0	0.05	0	0.000119	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		101.69	0	9.2477	0	33.7618	0	26.013	0	133.12	0	46.10	0	24.80	0	0.07	0	0.000145	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		96.49	0	9.428	0	33.7415	0	25.966	0	132.08	0	45.92	0	25.62	0	0.08	0	0.000122	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		91.34	0	9.6534	0	33.7252	0	25.915	0	131.35	0	45.89	0	25.17	0	0.08	0	0.000119	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		86.21	0	9.7894	0	33.7177	0	25.886	0	131.35	0	46.02	0	24.63	0	0.09	0	0.000113	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		81.69	0	9.8813	0	33.7018	0	25.857	0	132.18	0	46.40	0	24.04	0	0.09	0	0.000121	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		76.34	0	10.0693	0	33.6286	0	25.764	0	136.55	0	48.11	0	22.49	0	0.14	0	0.000124	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		71.64	0	10.1934	0	33.608	0	25.726	0	146.02	0	51.58	0	21.99	0	0.24	0	0.000124	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		66.78	0	10.361	0	33.5792	0	25.673	0	154.96	0	54.93	0	21.11	0	0.33	0	0.000121	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		61.77	0	10.3752	0	33.511	0	25.614	0	167.23	0	59.27	0	18.13	0	0.39	0	0.000136	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		56.63	0	10.5441	0	33.4654	0	25.546	0	177.74	0	63.20	0	16.18	0	0.46	0	0.000132	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		51.43	0	11.0584	0	33.4094	0	25.407	0	188.34	0	67.70	0	15.13	0	0.72	0	0.000154	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		46.44	0	11.5092	0	33.4091	0	25.325	0	189.90	0	68.92	0	14.46	0	0.88	0	0.000158	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		41.92	0	12.0864	0	33.4573	0	25.257	0	190.22	0	69.91	0	13.75	0	1.17	0	0.000179	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		36.81	0	12.9683	0	33.4533	0	25.082	0	199.47	0	74.67	0	10.22	0	1.45	0	0.000201	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		31.84	0	15.744	0	33.4851	0	24.52	0	246.58	0	97.68	0	1.53	0	1.23	0	0.000211	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		26.71	0	15.8589	0	33.4917	0	24.5	0	249.29	0	98.98	0	0.23	0	1.13	0	0.000222	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		21.4	0	15.8635	0	33.4929	0	24.5	0	250.33	0	99.40	0	0.23	0	1.04	0	0.000201	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		16.58	0	15.8646	0	33.4925	0	24.499	0	250.95	0	99.65	0	0.29	0	0.94	0	0.000215	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		11.67	0	15.8702	0	33.4914	0	24.497	0	251.37	0	99.82	0	0.29	0	0.72	0	0.000198	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147		7.47	0	15.8745	0	33.4917	0	24.496	0	251.68	0	99.96	0	0.34	0	0.56	0	0.000198	0
7647CALCURRENT	1	C	11/18/2012	18:43	237.104	35.147																			
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		996.97	0	3.9042	0	34.4467	0	27.307	0	13.94	0	4.28	0		8	0.09	0	0.000085	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		950.82	0	4.0421	0	34.4317	0	27.279	0	11.75	0	3.62	0		8	0.1	0	0.000087	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		900.99	0	4.1421	0	34.4146	0	27.254	0	10.09	0	3.12	0		8	0.1	0	0.00009	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		851.54	0	4.3019	0	34.4047	0	27.228	0	8.74	0	2.71	0		8	0.1	0	0.000092	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		800.98	0	4.456	0	34.3886	0	27.197	0	8.01	0	2.49	0		8	0.1	0	0.000085	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		751.19	0	4.618	0	34.3669	0	27.161	0	7.18	0	2.24	0		8	0.09	0	0.00009	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		700.6	0	4.8444	0	34.3484	0	27.119	0	6.76	0	2.12	0		8	0.09	0	0.00009	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		651.23	0	5.0331	0	34.3149	0	27.068	0	6.86	0	2.16	0		8	0.09	0	0.000092	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		601.29	0	5.2354	0	34.2832	0	27.018	0	8.11	0	2.57	0		8	0.09	0	0.000085	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		551.4	0	5.5166	0	34.2738	0	26.975	0	9.15	0	2.92	0		8	0.11	0	0.000092	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		501.61	0	5.753	0	34.2271	0	26.906	0	12.69	0	4.07	0		8	0.1	0	0.000083	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		451.12	0	6.2388	0	34.2137	0	26.832	0	17.26	0	5.60	0		8	0.09	0	0.000089	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		400.78	0	6.1265	0	34.1069	0	26.759	0	31.93	0	10.32	0		8	0.09	0	0.00009	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		381.2	0	6.2248	0	34.0844	0	26.727	0	36.30	0	11.76	0		8	0.08	0	0.000092	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		360.67	0	6.2555	0	34.0471	0	26.692	0	47.94	0	15.54	0		8	0.08	0	0.000098	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		351.59	0	6.2088	0	34.0282	0	26.683	0	52.31	0	16.93	0		8	0.07	0	0.00009	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		341.57	0	6.2631	0	34.0231	0	26.671	0	58.14	0	18.84	0		8	0.09	0	0.000102	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		331.48	0	6.437	0	34.0342	0	26.657	0	58.76	0	19.12	0		8	0.08	0	0.00009	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		320.77	0	6.478	0	34.0244	0	26.644	0	60.84	0	19.82	0		8	0.07	0	0.000096	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		311.27	0	6.7572	0	34.0506	0	26.627	0	61.15	0	20.05	0		8	0.09	0	0.00009	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		300.97	0	6.8071	0	34.0423	0	26.613	0	63.13	0	20.72	0		8	0.07	0	0.000092	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		290.87	0	6.8712	0	34.0347	0	26.598	0	67.70	0	22.26	0		8	0.09	0	0.000087	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		281.24	0	7.3178	0	34.0886	0	26.579	0	57.82	0	19.21	0		8	0.08	0	0.0001	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		271.53	0	7.4961	0	34.0971	0	26.561	0	55.33	0	18.46	0		8	0.09	0	0.000092	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		261.15	0	7.6228	0	34.0964	0	26.542	0	55.95	0	18.72	0		8	0.09	0	0.000096	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		250.91	0	7.6771	0	34.0866	0	26.526	0	58.45	0	19.58	0		8	0.09	0	0.000094	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		241.38	0	7.7917	0	34.0822	0	26.505	0	61.88	0	20.78	0		8	0.08	0	0.000139	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		231.63	0	7.9441	0	34.0718	0	26.474	0	65.73	0	22.15	0		8	0.08	0	0.000115	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		221.43	0	8.1162	0	34.0609	0	26.439	0	69.99	0	23.68	0		8	0.08	0	0.000105	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		211.51	0	8.1528	0	34.0251	0	26.404	0	79.04	0	26.75	0		8	0.08	0	0.000102	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		200.75	0	8.3444	0	34.0119	0	26.363	0	87.05	0	29.59	0		8	0.07	0	0.000115	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		191.27	0	8.4097	0	33.9752	0	26.323	0	95.68	0	32.56	0		8	0.07	0	0.000111	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		180.99	0	8.5508	0	33.9546	0	26.284	0	109.51	0	37.38	0		8	0.06	0	0.000107	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		170.78	0	8.6032	0	33.9363	0	26.26	0	113.88	0	38.92	0		8	0.06	0	0.000109	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		161.25	0	8.7551	0	33.9224	0	26.225	0	112.01	0	38.40	0		8	0.06	0	0.000111	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		151.19	0	9.0587	0	33.9207	0	26.175	0	99.63	0	34.39	0		8	0.06	0	0.000119	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		138.95	0	9.0288	0	33.8424	0	26.115	0	112.53	0	38.80	0		8	0.07	0	0.000105	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		130.92	0	9.3121	0	33.8447	0	26.071	0	110.86	0	38.47	0		8	0.07	0	0.000117	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		120.88	0	9.514	0	33.7924	0	25.994	0	112.94	0	39.35	0		8	0.07	0	0.000124	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		111.66	0	9.8475	0	33.7289	0	25.886	0	125.22	0	43.93	0		8	0.08	0	0.000124	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		100.81	0	9.9866	0	33.7041	0	25.842	0	135.20	0	47.57	0		8	0.11	0	0.000139	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		95.82	0	10.1464	0	33.6726	0	25.788	0	137.59	0	48.57	0		8	0.12	0	0.000126	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		91.35	0	10.2349	0	33.6623	0	25.764	0	142.79	0	50.50	0		8	0.14	0	0.000121	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		86.33	0	10.3657	0	33.6416	0	25.724	0	148.10	0	52.52	0		8	0.17	0	0.000128	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		81.37	0	10.5397	0	33.6207	0	25.676	0	152.88	0	54.41	0		8	0.24	0	0.000126	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		76.64	0	10.5948	0	33.6175	0	25.664	0	155.90	0	55.55	0		8	0.32	0	0.000128	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		71.27	0	11.1933	0	33.5887	0	25.533	0	157.87	0	56.98	0		8	0.53	0	0.000137	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		66.35	0	11.433	0	33.5811	0	25.483	0	163.07	0	59.15	0		8	0.71	0	0.000147	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		61.72	0	11.6967	0	33.5486	0	25.407	0	169.21	0	61.71	0		8	0.91	0	0.000162	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		56.58	0	12.1109	0	33.5285	0	25.312	0	178.05	0	65.50	0		8	1.05	0	0.000162	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		51.83	0	13.415	0	33.4521	0	24.991	0	207.38	0	78.35	0		8	1.43	0	0.000183	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		46.54	0	13.6359	0	33.4452	0	24.94	0	212.26	0	80.56	0		8	1.45	0	0.000186	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		41.62	0	15.1905	0	33.4846	0	24.643	0	219.75	0	86.09	0		8	1.59	0	0.0002	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		36.76	0	15.7921	0	33.513	0	24.533	0	243.36	0	96.51	0		8	1.68	0	0.00023	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		31.78	0	15.8587	0	33.5122	0	24.517	0	248.14	0	98.53	0		8	1.73	0	0.000264	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		26.7	0	15.8723	0	33.5123	0	24.514	0	250.95	0	99.68	0		8	1.56	0	0.000254	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		21.37	0	15.8877	0	33.5129	0	24.511	0	251.68	0	100.00	0		8	1.53	0	0.000254	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		16.62	0	15.8954	0	33.512	0	24.508	0	252.20	0	100.22	0		8	1.43	0	0.000243	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		11.4	0	15.9044	0	33.5124	0	24.507	0	252.82	0	100.48	0		8	1.22	0	0.000249	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222		7.51	0	15.9046	0	33.5122	0	24.507	0	253.03	0	100.57	0		8	0.99	0	0.000266	0
7647CALCURRENT	2	C	11/23/2012	22:19	237.135	35.222																			
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		999.03	0	3.868	0	34.4495	0	27.313	0	14.46	0	4.44	0		8	0.09	0	0.000087	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		950.72	0	4.0096	0	34.4357	0	27.286	0	12.27	0	3.78	0		8	0.08	0	0.000094	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		900.93	0	4.1643	0	34.4256	0	27.261	0	10.92	0	3.37	0		8	0.09	0	0.000089	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		851.17	0	4.2859	0	34.4056	0	27.231	0	9.26	0	2.87	0		8	0.1	0	0.000092	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		801.38	0	4.3741	0	34.37	0	27.191	0	7.18	0	2.23	0		8	0.09	0	0.00009	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		751.75	0	4.5791	0	34.3552	0	27.155	0	6.76	0	2.11	0		8	0.1	0	0.000094	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		701.5	0	4.9491	0	34.3656	0	27.12	0	6.97	0	2.19	0		8	0.1	0	0.000092	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		651.36	0	5.2011	0	34.3429	0	27.071	0	6.66	0	2.11	0		8	0.1	0	0.000222	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		601.12	0	5.4006	0	34.3109	0	27.02	0	7.18	0	2.28	0		8	0.09	0	0.000111	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		551.54	0	5.6095	0	34.2932	0	26.979	0	7.90	0	2.53	0		8	0.09	0	0.000143	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		501.21	0	6.0166	0	34.2743	0	26.911	0	9.98	0	3.22	0		8	0.09	0	0.000111	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		451.61	0	6.3921	0	34.2715	0	26.859	0	11.75	0	3.83	0		8	0.09	0	0.0001	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		401.56	0	6.6777	0	34.2315	0	26.787	0	17.06	0	5.59	0		8	0.09	0	0.00009	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		380.57	0	6.9	0	34.224	0	26.751	0	19.76	0	6.51	0		8	0.08	0	0.000098	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		361.1	0	7.0775	0	34.2137	0	26.717	0	21.84	0	7.22	0		8	0.09	0	0.0001	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		351.59	0	7.2003	0	34.2081	0	26.695	0	24.02	0	7.97	0		8	0.09	0	0.000098	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		341.03	0	7.3196	0	34.2013	0	26.672	0	25.69	0	8.54	0		8	0.09	0	0.000096	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		331.28	0	7.4308	0	34.2027	0	26.658	0	27.14	0	9.05	0		8	0.08	0	0.0001	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		321.2	0	7.7428	0	34.2273	0	26.633	0	26.83	0	9.01	0		8	0.09	0	0.000109	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		311.32	0	7.7746	0	34.217	0	26.619	0	26.94	0	9.05	0		8	0.09	0	0.000111	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		301.59	0	7.7584	0	34.2108	0	26.617	0	27.87	0	9.36	0		8	0.09	0	0.000117	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		291.62	0	7.7553	0	34.2016	0	26.609	0	28.70	0	9.64	0		8	0.1	0	0.000117	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		281.15	0	7.6225	0	34.1357	0	26.574	0	34.63	0	11.59	0		8	0.09	0	0.000109	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		271.5	0	7.4162	0	34.0801	0	26.558	0	49.82	0	16.59	0		8	0.09	0	0.000104	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		261.63	0	7.6039	0	34.0899	0	26.539	0	56.89	0	19.02	0		8	0.06	0	0.000139	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		251.73	0	7.8382	0	34.0907	0	26.505	0	61.46	0	20.67	0		8	0.09	0	0.000104	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		241.05	0	8.2428	0	34.1299	0	26.477	0	54.29	0	18.43	0		8	0.08	0	0.000104	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		231.48	0	8.1342	0	34.0858	0	26.457	0	61.36	0	20.77	0		8	0.07	0	0.000104	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		220.87	0	8.0508	0	34.0406	0	26.432	0	75.30	0	25.43	0		8	0.07	0	0.000105	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		211.05	0	8.4699	0	34.0851	0	26.405	0	73.53	0	25.08	0		8	0.09	0	0.000107	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		201.09	0	8.4007	0	34.0456	0	26.383	0	80.81	0	27.51	0		8	0.07	0	0.000104	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		190.92	0	8.4853	0	34.0282	0	26.355	0	81.74	0	27.88	0		8	0.06	0	0.000105	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		181.35	0	8.5708	0	34.0149	0	26.331	0	89.23	0	30.49	0		8	0.07	0	0.000111	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		170.86	0	8.8933	0	34.049	0	26.309	0	83.30	0	28.67	0		8	0.07	0	0.000139	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		161.15	0	8.9704	0	34.0239	0	26.275	0	81.95	0	28.25	0		8	0.07	0	0.000119	0
7647CALCURRENT	3	C	11/29/2012	02:17	237.122	35.269		151.75	0	9.0647	0	33.9793	0	26.223	0	88.40	0	30.53	0		8	0.06	0	0.00013	0
