//0																									
//Oxygen,  1.08
//Nitrate, 1, 1,0,0
//Nitrate, 52, 1, -3, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		1198.01	0	-0.6325	0	34.9041	0	28.076	0	334.26	0	91.73	0	15.14	0	0.04	0	0.000114	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		1099.04	0	-0.63	0	34.9041	0	28.075	0	334.69	0	91.86	0	15.20	0	0.04	0	0.000139	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		999.18	0	-0.6298	0	34.9034	0	28.075	0	334.91	0	91.92	0	14.99	0	0.04	0	0.000123	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		951.4	0	-0.6191	0	34.904	0	28.075	0	335.34	0	92.06	0	15.10	0	0.05	0	0.000116	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		901.09	0	-0.609	0	34.9052	0	28.075	0	335.34	0	92.09	0	15.07	0	0.05	0	0.000108	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		850.89	0	-0.6092	0	34.9046	0	28.074	0	335.34	0	92.09	0	15.04	0	0.05	0	0.000116	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		801.38	0	-0.6165	0	34.9038	0	28.074	0	334.26	0	91.77	0	15.00	0	0.05	0	0.000106	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		751.42	0	-0.6144	0	34.9033	0	28.074	0	333.40	0	91.54	0	15.00	0	0.06	0	0.000108	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		701.7	0	-0.6031	0	34.9042	0	28.074	0	334.26	0	91.80	0	14.85	0	0.04	0	0.000106	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		650.9	0	-0.6086	0	34.9036	0	28.074	0	335.56	0	92.15	0	14.90	0	0.05	0	0.00011	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		601.3	0	-0.5981	0	34.9036	0	28.073	0	335.12	0	92.05	0	14.94	0	0.04	0	0.000116	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		551.51	0	-0.5925	0	34.9035	0	28.072	0	335.02	0	92.04	0	14.91	0	0.04	0	0.000112	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		501.66	0	-0.545	0	34.9064	0	28.072	0	334.91	0	92.13	0	14.90	0	0.06	0	0.000116	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		451.78	0	-0.5115	0	34.9078	0	28.071	0	334.91	0	92.21	0	14.80	0	0.05	0	0.000128	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		400.98	0	-0.4717	0	34.9094	0	28.069	0	334.80	0	92.28	0	14.78	0	0.07	0	0.000119	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		380.91	0	-0.4398	0	34.911	0	28.068	0	334.58	0	92.30	0	14.83	0	0.06	0	0.000121	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		361.56	0	-0.4076	0	34.9126	0	28.068	0	334.69	0	92.41	0	14.73	0	0.07	0	0.000125	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		351.26	0	-0.4014	0	34.9128	0	28.067	0	334.58	0	92.39	0	14.68	0	0.06	0	0.000117	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		341.17	0	-0.3774	0	34.9143	0	28.067	0	334.37	0	92.39	0	14.71	0	0.07	0	0.000119	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		331.28	0	-0.4295	0	34.9103	0	28.067	0	334.69	0	92.35	0	14.58	0	0.05	0	0.000125	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		320.95	0	-0.4152	0	34.9107	0	28.067	0	334.91	0	92.45	0	14.76	0	0.07	0	0.00013	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		310.71	0	-0.3689	0	34.9137	0	28.066	0	334.69	0	92.50	0	14.47	0	0.05	0	0.000117	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		300.88	0	-0.3503	0	34.9142	0	28.065	0	334.26	0	92.43	0	14.54	0	0.07	0	0.000125	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		290.61	0	-0.3498	0	34.9137	0	28.065	0	334.15	0	92.40	0	14.51	0	0.07	0	0.000136	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		281.37	0	-0.3058	0	34.9169	0	28.064	0	333.94	0	92.45	0	14.39	0	0.09	0	0.000121	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		271.18	0	-0.3745	0	34.9123	0	28.065	0	334.37	0	92.40	0	14.35	0	0.07	0	0.000119	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		261.34	0	-0.3286	0	34.9123	0	28.062	0	334.04	0	92.42	0	14.61	0	0.09	0	0.000138	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		251.39	0	-0.3275	0	34.9144	0	28.064	0	334.15	0	92.45	0	14.44	0	0.07	0	0.000123	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		240.68	0	-0.3542	0	34.9102	0	28.062	0	334.69	0	92.54	0	14.37	0	0.08	0	0.000116	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		231.32	0	-0.3611	0	34.9099	0	28.062	0	335.02	0	92.61	0	14.45	0	0.08	0	0.000125	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		220.95	0	-0.3592	0	34.9086	0	28.061	0	335.12	0	92.64	0	14.27	0	0.12	0	0.000123	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		211	0	-0.3564	0	34.9086	0	28.061	0	335.45	0	92.74	0	14.29	0	0.07	0	0.000123	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		201.15	0	-0.3612	0	34.907	0	28.06	0	335.45	0	92.72	0	14.13	0	0.09	0	0.000127	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		191.36	0	-0.3647	0	34.9052	0	28.059	0	335.66	0	92.77	0	14.24	0	0.07	0	0.00013	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		181	0	-0.3757	0	34.903	0	28.058	0	335.99	0	92.84	0	14.10	0	0.07	0	0.000125	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		171	0	-0.3899	0	34.9005	0	28.057	0	336.31	0	92.89	0	14.05	0	0.07	0	0.000123	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		161	0	-0.3949	0	34.9003	0	28.057	0	336.53	0	92.94	0	14.06	0	0.07	0	0.00013	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		151.65	0	-0.2646	0	34.9044	0	28.051	0	335.88	0	93.08	0	14.08	0	0.08	0	0.000127	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		140.76	0	-0.2202	0	34.9069	0	28.05	0	335.34	0	93.04	0	13.88	0	0.09	0	0.000127	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		131.19	0	-0.1423	0	34.9095	0	28.047	0	333.83	0	92.81	0	14.07	0	0.1	0	0.000128	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		121.3	0	-0.1255	0	34.9082	0	28.045	0	333.50	0	92.76	0	13.69	0	0.12	0	0.000134	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		111.48	0	-0.1022	0	34.9066	0	28.042	0	333.61	0	92.85	0	13.47	0	0.12	0	0.000139	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		100.95	0	-0.022	0	34.9054	0	28.035	0	333.07	0	92.90	0	12.89	0	0.19	0	0.00015	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		95.86	0	0.0117	0	34.9056	0	28.033	0	333.83	0	93.19	0	12.45	0	0.21	0	0.000145	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		90.78	0	0.0748	0	34.9055	0	28.028	0	334.69	0	93.58	0	11.85	0	0.25	0	0.00015	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		85.73	0	0.1051	0	34.9047	0	28.025	0	336.20	0	94.08	0	11.40	0	0.28	0	0.000172	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		81.47	0	0.1442	0	34.9029	0	28.021	0	337.72	0	94.60	0	11.02	0	0.31	0	0.00016	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		76.45	0	0.2188	0	34.9005	0	28.014	0	339.44	0	95.27	0	10.66	0	0.43	0	0.00018	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		71.46	0	0.3587	0	34.9037	0	28.006	0	340.42	0	95.89	0	10.42	0	0.54	0	0.000174	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		66.39	0	0.4273	0	34.9044	0	28.002	0	341.50	0	96.37	0	10.13	0	0.72	0	0.000196	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		61.34	0	0.4961	0	34.9036	0	27.996	0	341.50	0	96.54	0	9.71	0	0.72	0	0.000187	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		56.23	0	0.5898	0	34.9025	0	27.988	0	340.85	0	96.60	0	9.01	0	0.9	0	0.000189	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		50.95	0	0.7182	0	34.8939	0	27.971	0	342.04	0	97.25	0	8.26	0	1.04	0	0.000185	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		46.11	0	0.9412	0	34.8954	0	27.954	0	344.84	0	98.62	0	7.67	0	1.58	0	0.000222	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		41.27	0	1.2002	0	34.8926	0	27.931	0	348.08	0	100.21	0	6.64	0	1.55	0	0.000235	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		36.54	0	1.7701	0	34.8835	0	27.875	0	350.89	0	102.49	0	5.17	0	1.2	0	0.000246	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		31.43	0	4.1515	0	34.8316	0	27.595	0	339.77	0	105.26	0	3.40	0	1.43	0	0.000293	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		26.7	0	5.8662	0	34.8985	0	27.445	0	326.70	0	105.50	0	1.61	0	1.42	0	0.000345	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		21.35	0	6.0958	0	34.884	0	27.404	0	318.28	0	103.32	0	0.27	0	1.01	0	0.000315	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		16.27	0	6.1003	0	34.885	0	27.404	0	316.22	0	102.67	0	-0.08	0	1.03	0	0.000303	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		11.42	0	6.1001	0	34.885	0	27.404	0	316.44	0	102.74	0	-0.12	0	0.96	0	0.00031	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854		7.59	0	6.1002	0	34.8852	0	27.404	0	316.66	0	102.81	0	-0.16	0	0.97	0	0.000321	0
7564ARCTIC	1	C	8/23/2011	17:26	357.015	75.854																			
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		996.9	0	-0.6196	0	34.9051	0	28.076	0	335.77	0	92.18	0	13.32	0	0.04	0	0.000106	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		951	0	-0.6338	0	34.9042	0	28.076	0	337.28	0	92.56	0	13.34	0	0.05	0	0.000106	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		900.51	0	-0.6193	0	34.9051	0	28.075	0	337.28	0	92.59	0	13.28	0	0.04	0	0.000108	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		850.63	0	-0.618	0	34.9051	0	28.075	0	337.28	0	92.60	0	13.31	0	0.05	0	0.000106	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		800.65	0	-0.6141	0	34.9048	0	28.075	0	337.18	0	92.58	0	13.51	0	0.07	0	0.00011	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		751.44	0	-0.6101	0	34.905	0	28.075	0	337.39	0	92.65	0	13.35	0	0.05	0	0.000106	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		701.02	0	-0.6139	0	34.9044	0	28.075	0	336.96	0	92.52	0	13.51	0	0.04	0	0.000105	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		651.57	0	-0.593	0	34.9056	0	28.074	0	336.10	0	92.33	0	13.56	0	0.05	0	0.000106	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		601.02	0	-0.5966	0	34.9045	0	28.074	0	337.18	0	92.62	0	13.55	0	0.05	0	0.00011	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		551.07	0	-0.564	0	34.9064	0	28.073	0	336.96	0	92.64	0	13.73	0	0.06	0	0.000112	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		501.39	0	-0.5297	0	34.9083	0	28.072	0	336.20	0	92.52	0	13.85	0	0.07	0	0.000117	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		450.8	0	-0.4635	0	34.9121	0	28.071	0	336.20	0	92.69	0	13.85	0	0.04	0	0.000121	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		401.51	0	-0.4666	0	34.9112	0	28.07	0	336.53	0	92.77	0	13.70	0	0.05	0	0.000119	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		381.56	0	-0.4699	0	34.9103	0	28.07	0	336.64	0	92.79	0	13.83	0	0.05	0	0.000125	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		361.45	0	-0.4395	0	34.9119	0	28.069	0	336.42	0	92.80	0	13.90	0	0.06	0	0.000125	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		350.98	0	-0.4246	0	34.9129	0	28.069	0	336.42	0	92.84	0	13.93	0	0.07	0	0.000121	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		341.58	0	-0.4214	0	34.9126	0	28.068	0	336.20	0	92.79	0	13.77	0	0.06	0	0.000121	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		331.64	0	-0.4118	0	34.9125	0	28.068	0	336.31	0	92.84	0	14.00	0	0.07	0	0.000128	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		321.02	0	-0.3963	0	34.9134	0	28.067	0	336.20	0	92.85	0	13.78	0	0.06	0	0.000121	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		311.63	0	-0.3878	0	34.9136	0	28.067	0	335.99	0	92.81	0	14.01	0	0.08	0	0.00013	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		301.63	0	-0.3862	0	34.9137	0	28.067	0	336.10	0	92.85	0	13.80	0	0.07	0	0.000121	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		291.05	0	-0.3931	0	34.9137	0	28.067	0	336.31	0	92.89	0	13.84	0	0.07	0	0.000123	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		280.9	0	-0.3765	0	34.9143	0	28.067	0	336.20	0	92.90	0	13.90	0	0.07	0	0.000121	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		270.85	0	-0.3759	0	34.9137	0	28.066	0	336.10	0	92.87	0	13.92	0	0.07	0	0.000128	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		260.86	0	-0.3798	0	34.9132	0	28.066	0	336.10	0	92.86	0	13.86	0	0.08	0	0.000119	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		251.19	0	-0.3857	0	34.9128	0	28.066	0	336.31	0	92.91	0	13.92	0	0.08	0	0.000136	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		240.78	0	-0.3677	0	34.9112	0	28.064	0	336.42	0	92.98	0	13.89	0	0.07	0	0.000125	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		231.61	0	-0.3735	0	34.9108	0	28.064	0	336.42	0	92.97	0	13.83	0	0.07	0	0.000123	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		220.76	0	-0.3694	0	34.9111	0	28.064	0	336.53	0	93.01	0	13.86	0	0.07	0	0.000121	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		211.11	0	-0.3771	0	34.9095	0	28.063	0	336.74	0	93.05	0	13.98	0	0.09	0	0.000125	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		201.53	0	-0.3689	0	34.9094	0	28.062	0	336.85	0	93.10	0	13.92	0	0.08	0	0.000121	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		191.26	0	-0.3495	0	34.9093	0	28.061	0	336.74	0	93.11	0	13.96	0	0.07	0	0.000117	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		181.03	0	-0.3462	0	34.9091	0	28.061	0	336.85	0	93.15	0	14.06	0	0.06	0	0.000119	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		171.09	0	-0.3299	0	34.9088	0	28.059	0	336.74	0	93.16	0	13.84	0	0.11	0	0.000125	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		161.21	0	-0.2812	0	34.9088	0	28.056	0	336.42	0	93.19	0	13.94	0	0.11	0	0.000128	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		151.48	0	-0.2663	0	34.9096	0	28.056	0	336.31	0	93.20	0	13.92	0	0.07	0	0.000121	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		141.4	0	-0.268	0	34.908	0	28.054	0	335.99	0	93.10	0	13.89	0	0.07	0	0.00013	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		130.03	0	-0.2556	0	34.9067	0	28.052	0	336.20	0	93.19	0	13.71	0	0.09	0	0.000125	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		120.68	0	-0.2313	0	34.9042	0	28.049	0	336.31	0	93.28	0	13.70	0	0.11	0	0.00013	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		111.11	0	-0.2348	0	34.9044	0	28.049	0	337.07	0	93.48	0	13.56	0	0.12	0	0.000134	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		101.52	0	-0.1685	0	34.9031	0	28.044	0	337.28	0	93.71	0	13.16	0	0.19	0	0.000163	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		96.53	0	-0.1245	0	34.9036	0	28.041	0	337.61	0	93.91	0	12.63	0	0.2	0	0.000161	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		91.61	0	-0.0704	0	34.9016	0	28.035	0	338.36	0	94.25	0	12.14	0	0.22	0	0.000152	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		86.67	0	-0.011	0	34.9014	0	28.031	0	339.23	0	94.64	0	11.73	0	0.2	0	0.000143	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		80.74	0	0.0545	0	34.9031	0	28.028	0	340.52	0	95.16	0	11.31	0	0.25	0	0.000161	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		75.7	0	0.1497	0	34.9032	0	28.021	0	340.96	0	95.52	0	11.06	0	0.29	0	0.000182	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		70.86	0	0.193	0	34.9036	0	28.018	0	341.82	0	95.87	0	10.73	0	0.37	0	0.000176	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		65.94	0	0.2663	0	34.9027	0	28.012	0	342.25	0	96.18	0	10.28	0	0.42	0	0.000194	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		61.02	0	0.3714	0	34.8993	0	28.002	0	343.33	0	96.75	0	9.24	0	0.6	0	0.000161	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		56.07	0	0.445	0	34.8992	0	27.996	0	346.68	0	97.88	0	8.64	0	0.77	0	0.000189	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		51.26	0	0.6423	0	34.8966	0	27.979	0	347.98	0	98.75	0	8.49	0	0.93	0	0.000185	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		46.39	0	0.7824	0	34.8898	0	27.962	0	350.68	0	99.87	0	7.39	0	1.06	0	0.000194	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		41.02	0	1.1628	0	34.8837	0	27.927	0	355.75	0	102.31	0	6.10	0	1.22	0	0.000227	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		35.97	0	2.3127	0	34.8612	0	27.807	0	353.70	0	104.73	0	4.50	0	0.99	0	0.000273	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		31.58	0	4.8716	0	34.873	0	27.546	0	338.04	0	106.59	0	3.34	0	1.6	0	0.000303	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		26.52	0	6.052	0	34.8717	0	27.399	0	325.73	0	105.63	0	1.02	0	1.45	0	0.000314	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		21.18	0	6.0618	0	34.8789	0	27.404	0	319.25	0	103.55	0	-0.08	0	1.13	0	0.000281	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		16.26	0	6.0736	0	34.8779	0	27.402	0	315.79	0	102.46	0	-0.15	0	1.02	0	0.000295	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		11.35	0	6.0298	0	34.8601	0	27.393	0	315.68	0	102.31	0	-0.09	0	1.01	0	0.000312	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65		7.4	0	5.9348	0	34.8319	0	27.382	0	316.01	0	102.17	0	-0.20	0	0.93	0	0.000317	0
7564ARCTIC	2	C	8/28/2011	20:39	356.837	75.65																			
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		994.36	0	-0.626	0	34.9046	0	28.076	0	337.61	0	92.67	0	13.14	0	0.04	0	0.000106	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		950.21	0	-0.6223	0	34.905	0	28.076	0	336.85	0	92.47	0	13.13	0	0.04	0	0.00011	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		901.38	0	-0.6152	0	34.9048	0	28.075	0	337.07	0	92.55	0	13.22	0	0.05	0	0.000105	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		851.52	0	-0.6067	0	34.9058	0	28.075	0	335.56	0	92.15	0	13.31	0	0.04	0	0.000106	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		801.23	0	-0.606	0	34.9053	0	28.075	0	334.58	0	91.89	0	13.52	0	0.05	0	0.000106	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		750.57	0	-0.6095	0	34.9045	0	28.074	0	336.85	0	92.50	0	13.38	0	0.04	0	0.000108	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		701.11	0	-0.5902	0	34.9055	0	28.074	0	336.31	0	92.40	0	13.49	0	0.04	0	0.000108	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		651.17	0	-0.5909	0	34.9051	0	28.074	0	337.39	0	92.69	0	13.51	0	0.05	0	0.000116	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		600.91	0	-0.5432	0	34.9076	0	28.073	0	333.61	0	91.77	0	13.75	0	0.05	0	0.00011	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		550.74	0	-0.5062	0	34.9101	0	28.072	0	332.32	0	91.51	0	13.75	0	0.04	0	0.000123	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		500.94	0	-0.4468	0	34.914	0	28.071	0	333.72	0	92.04	0	13.72	0	0.05	0	0.000112	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		450.57	0	-0.4414	0	34.9143	0	28.071	0	335.88	0	92.65	0	13.78	0	0.05	0	0.000112	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		401.3	0	-0.4635	0	34.911	0	28.07	0	336.42	0	92.74	0	13.71	0	0.06	0	0.000117	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		381.07	0	-0.4474	0	34.9118	0	28.07	0	336.53	0	92.81	0	13.88	0	0.07	0	0.000116	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		361.67	0	-0.445	0	34.9112	0	28.069	0	336.53	0	92.82	0	13.72	0	0.07	0	0.000116	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		351.46	0	-0.428	0	34.9119	0	28.068	0	336.42	0	92.83	0	13.93	0	0.09	0	0.000123	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		341.32	0	-0.4186	0	34.9129	0	28.069	0	336.20	0	92.80	0	13.86	0	0.06	0	0.000125	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		331.65	0	-0.403	0	34.9133	0	28.068	0	336.42	0	92.89	0	13.85	0	0.06	0	0.000141	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		321.2	0	-0.3901	0	34.9138	0	28.067	0	336.10	0	92.84	0	13.83	0	0.07	0	0.000119	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		311.02	0	-0.3835	0	34.9138	0	28.067	0	336.10	0	92.85	0	13.89	0	0.07	0	0.000119	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		301.17	0	-0.3805	0	34.9135	0	28.066	0	335.99	0	92.83	0	13.99	0	0.07	0	0.000123	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		290.99	0	-0.3787	0	34.9139	0	28.067	0	336.10	0	92.87	0	14.01	0	0.07	0	0.000121	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		281.05	0	-0.3537	0	34.9144	0	28.065	0	335.88	0	92.87	0	13.98	0	0.08	0	0.000127	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		271.23	0	-0.3508	0	34.9137	0	28.065	0	335.99	0	92.90	0	14.02	0	0.08	0	0.000121	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		261.34	0	-0.347	0	34.914	0	28.065	0	335.88	0	92.88	0	13.96	0	0.07	0	0.000123	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		250.73	0	-0.335	0	34.9142	0	28.064	0	335.88	0	92.91	0	13.97	0	0.07	0	0.00013	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		241.41	0	-0.3327	0	34.9137	0	28.063	0	335.99	0	92.95	0	13.97	0	0.07	0	0.000119	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		231.07	0	-0.3421	0	34.9127	0	28.063	0	335.99	0	92.92	0	14.09	0	0.07	0	0.000119	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		221.18	0	-0.3554	0	34.9111	0	28.063	0	336.31	0	92.98	0	13.96	0	0.06	0	0.000119	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		211.53	0	-0.3748	0	34.9083	0	28.062	0	336.74	0	93.05	0	13.83	0	0.07	0	0.000121	0
7564ARCTIC	3	C	9/2/2011	23:45	356.437	75.542		201.01	0	-0.3704	0	34.9073	0	28.061	0	336.85	0	93.09	0	13.93	0	0.08	0	0.000123	0
