//0																									
//Oxygen,  1.14
//Nitrate, 1,1,0,0
//Nitrate, 134,1,0,4
//Nitrate, 140,1,5,2
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		999.27	0	0.871	0	34.7055	0	27.806	0	204.97	0	58.43	0	37.54	0	0.02	0	0.000118	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		950.83	0	0.9055	0	34.7066	0	27.804	0	204.40	0	58.32	0	38.00	0	0.04	0	0.000118	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		901.65	0	0.9405	0	34.7078	0	27.802	0	203.72	0	58.18	0	37.38	0	0.03	0	0.000118	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		851.24	0	0.9634	0	34.7087	0	27.801	0	202.81	0	57.96	0	38.22	0	0.02	0	0.00012	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		798.66	0	1.0104	0	34.7104	0	27.799	0	203.38	0	58.19	0	37.35	0	0.02	0	0.00012	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		750.8	0	1.0398	0	34.7104	0	27.796	0	202.35	0	57.94	0	36.65	0	0.04	0	0.000122	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		701.73	0	1.07	0	34.7104	0	27.794	0	201.78	0	57.82	0	36.07	0	0.04	0	0.000124	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		651.34	0	1.1117	0	34.7117	0	27.791	0	200.87	0	57.62	0	37.74	0	0.02	0	0.00012	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		601.02	0	1.1316	0	34.712	0	27.79	0	201.10	0	57.72	0	39.37	0	0.02	0	0.000164	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		550.75	0	1.1588	0	34.7117	0	27.788	0	200.87	0	57.69	0	36.77	0	0.03	0	0.000128	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		501.43	0	1.1797	0	34.712	0	27.786	0	200.30	0	57.56	0	37.68	0	0.02	0	0.000122	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		450.96	0	1.2125	0	34.7117	0	27.783	0	199.61	0	57.41	0	37.36	0	0.03	0	0.000124	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		401.05	0	1.2515	0	34.7104	0	27.779	0	198.70	0	57.21	0	37.45	0	0.03	0	0.000126	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		381.62	0	1.259	0	34.7086	0	27.777	0	197.90	0	56.99	0	38.36	0	0.03	0	0.000126	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		358.34	0	1.2673	0	34.7064	0	27.774	0	197.11	0	56.77	0	37.50	0	0.03	0	0.000126	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		350.96	0	1.2682	0	34.7061	0	27.774	0	196.76	0	56.67	0	37.20	0	0.03	0	0.000124	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		340.95	0	1.2701	0	34.7052	0	27.773	0	196.42	0	56.58	0	38.07	0	0.03	0	0.000126	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		331.07	0	1.2707	0	34.7054	0	27.773	0	196.31	0	56.54	0	38.13	0	0.02	0	0.000124	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		321.57	0	1.2733	0	34.7043	0	27.772	0	196.31	0	56.55	0	38.54	0	0.03	0	0.00013	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		311.01	0	1.2743	0	34.7038	0	27.772	0	196.19	0	56.52	0	37.90	0	0.03	0	0.00013	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		300.72	0	1.2765	0	34.7012	0	27.769	0	196.08	0	56.49	0	38.83	0	0.03	0	0.000126	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		290.86	0	1.2768	0	34.6996	0	27.768	0	195.97	0	56.45	0	39.08	0	0.04	0	0.00013	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		281.15	0	1.2761	0	34.6966	0	27.766	0	195.62	0	56.35	0	38.97	0	0.02	0	0.00013	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		271.44	0	1.2729	0	34.6942	0	27.764	0	195.74	0	56.38	0	38.56	0	0.04	0	0.000128	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		260.98	0	1.2711	0	34.6919	0	27.762	0	195.51	0	56.31	0	37.81	0	0.03	0	0.000132	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		251.5	0	1.2722	0	34.6904	0	27.761	0	195.62	0	56.34	0	37.30	0	0.03	0	0.000134	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		241	0	1.2693	0	34.6868	0	27.758	0	195.97	0	56.44	0	38.07	0	0.03	0	0.000134	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		230.85	0	1.2655	0	34.684	0	27.756	0	196.42	0	56.56	0	38.14	0	0.03	0	0.00014	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		220.9	0	1.2676	0	34.6818	0	27.754	0	196.76	0	56.66	0	38.36	0	0.04	0	0.000136	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		211.32	0	1.2607	0	34.6795	0	27.753	0	197.22	0	56.78	0	39.25	0	0.02	0	0.000185	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		201.1	0	1.2375	0	34.674	0	27.75	0	197.56	0	56.84	0	38.62	0	0.04	0	0.000138	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		190.77	0	1.221	0	34.6703	0	27.749	0	198.13	0	56.98	0	38.35	0	0.04	0	0.000138	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		180.75	0	1.2097	0	34.6649	0	27.745	0	198.59	0	57.10	0	38.48	0	0.05	0	0.000134	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		170.78	0	1.158	0	34.6565	0	27.743	0	199.73	0	57.34	0	38.05	0	0.05	0	0.000136	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		161.68	0	1.1326	0	34.6498	0	27.74	0	200.87	0	57.63	0	38.36	0	0.07	0	0.000136	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		150.97	0	0.9486	0	34.6234	0	27.733	0	203.60	0	58.13	0	38.45	0	0.1	0	0.000136	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		141.44	0	0.887	0	34.6107	0	27.728	0	207.37	0	59.10	0	38.08	0	0.13	0	0.000142	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		130.9	0	0.5925	0	34.5682	0	27.717	0	213.18	0	60.28	0	37.33	0	0.19	0	0.000142	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		121	0	-0.0116	0	34.4738	0	27.686	0	227.43	0	63.26	0	37.10	0	0.36	0	0.000158	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		111.17	0	-0.5345	0	34.3807	0	27.647	0	254.79	0	69.85	0	36.68	0	0.45	0	0.000177	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		101.34	0	-0.7845	0	34.3179	0	27.613	0	274.74	0	74.79	0	36.65	0	0.91	0	0.000219	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		96.73	0	-0.9294	0	34.2879	0	27.598	0	281.81	0	76.40	0	36.54	0	0.99	0	0.000229	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		91.71	0	-1.0373	0	34.2442	0	27.57	0	292.41	0	79.02	0	34.78	0	0.86	0	0.000235	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		86.8	0	-1.1044	0	34.1931	0	27.533	0	302.56	0	81.58	0	35.88	0	0.78	0	0.000237	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		81.44	0	-1.1163	0	34.1793	0	27.523	0	311.79	0	84.04	0	36.19	0	0.85	0	0.000219	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		76.78	0	-1.103	0	34.1498	0	27.498	0	316.12	0	85.22	0	35.06	0	0.94	0	0.000223	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		71.93	0	-0.9172	0	34.1265	0	27.468	0	323.76	0	87.70	0	34.07	0	0.86	0	0.000246	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		66.42	0	-0.897	0	34.1198	0	27.461	0	335.16	0	90.83	0	34.88	0	0.63	0	0.000298	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		61.43	0	-0.9522	0	34.1001	0	27.449	0	339.95	0	91.98	0	34.36	0	0.65	0	0.000256	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		56.48	0	-1.0142	0	34.0622	0	27.422	0	341.89	0	92.33	0	33.50	0	0.59	0	0.00027	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		51.59	0	-0.9673	0	34.022	0	27.387	0	345.88	0	93.50	0	35.57	0	0.62	0	0.00025	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		46.8	0	-0.896	0	33.9656	0	27.337	0	348.61	0	94.38	0	34.23	0	0.53	0	0.000243	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		41.87	0	-0.6102	0	33.8127	0	27.194	0	350.09	0	95.41	0	34.17	0	0.42	0	0.000272	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		36.59	0	-0.2506	0	33.5394	0	26.948	0	353.17	0	96.99	0	32.53	0	0.35	0	0.000219	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		31.9	0	-0.0641	0	33.2095	0	26.668	0	360.92	0	99.38	0	32.74	0	0.23	0	0.000217	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		26.49	0	-0.0557	0	33.2049	0	26.664	0	361.84	0	99.65	0	31.80	0	0.26	0	0.000237	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		21.1	0	-0.054	0	33.2044	0	26.663	0	362.29	0	99.78	0	32.76	0	0.24	0	0.000223	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		16.45	0	-0.0538	0	33.2039	0	26.663	0	362.52	0	99.84	0	32.26	0	0.25	0	0.000243	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		11.57	0	-0.0562	0	33.2019	0	26.661	0	362.75	0	99.89	0	33.27	0	0.24	0	0.000221	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027		7.52	0	-0.0564	0	33.2019	0	26.661	0	362.98	0	99.96	0	33.21	0	0.24	0	0.000221	0
0068RossSea	1	C	2/19/2012	08:08	171.832	-65.027																			
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		997.07	0	0.8578	0	34.7052	0	27.807	0	206.34	0	58.80	0	36.58	0	0.03	0	0.000118	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		950.94	0	0.8826	0	34.7066	0	27.806	0	205.43	0	58.58	0	35.25	0	0.03	0	0.000122	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		901.33	0	0.9225	0	34.7074	0	27.803	0	205.20	0	58.58	0	35.84	0	0.03	0	0.00012	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		851.53	0	0.9536	0	34.7087	0	27.802	0	205.20	0	58.63	0	36.03	0	0.02	0	0.00012	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		801.45	0	0.9952	0	34.7103	0	27.8	0	204.17	0	58.40	0	34.76	0	0.04	0	0.000122	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		751.31	0	1.0157	0	34.7106	0	27.798	0	203.60	0	58.26	0	37.04	0	0.02	0	0.00012	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		701.28	0	1.0448	0	34.7113	0	27.797	0	202.92	0	58.11	0	36.39	0	0.03	0	0.00012	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		651.53	0	1.0703	0	34.7118	0	27.795	0	202.01	0	57.89	0	37.44	0	0.02	0	0.000122	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		601.45	0	1.1095	0	34.7134	0	27.793	0	202.35	0	58.05	0	36.10	0	0.02	0	0.000122	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		551.7	0	1.1429	0	34.7129	0	27.79	0	201.44	0	57.83	0	36.41	0	0.02	0	0.000122	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		501.33	0	1.1688	0	34.7127	0	27.788	0	200.87	0	57.71	0	35.71	0	0.04	0	0.000122	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		451.4	0	1.1974	0	34.7121	0	27.785	0	200.30	0	57.59	0	36.83	0	0.02	0	0.000122	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		401.14	0	1.2262	0	34.7109	0	27.781	0	199.39	0	57.37	0	35.22	0	0.02	0	0.000126	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		381.73	0	1.2373	0	34.7092	0	27.779	0	198.82	0	57.22	0	36.97	0	0.02	0	0.000124	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		361.2	0	1.2543	0	34.7072	0	27.776	0	198.25	0	57.08	0	35.59	0	0.04	0	0.000124	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		351.12	0	1.263	0	34.7074	0	27.775	0	198.25	0	57.09	0	36.12	0	0.02	0	0.000126	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		341.19	0	1.2621	0	34.7058	0	27.774	0	198.13	0	57.06	0	36.62	0	0.02	0	0.000128	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		331.13	0	1.2669	0	34.7047	0	27.773	0	197.68	0	56.93	0	37.40	0	0.03	0	0.00013	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		321.43	0	1.2725	0	34.7042	0	27.772	0	197.79	0	56.97	0	35.95	0	0.03	0	0.000128	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		310.67	0	1.2803	0	34.7031	0	27.77	0	197.56	0	56.92	0	36.11	0	0.04	0	0.00013	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		301.05	0	1.2711	0	34.7014	0	27.77	0	197.33	0	56.84	0	37.44	0	0.04	0	0.000132	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		290.73	0	1.2757	0	34.7007	0	27.769	0	197.11	0	56.78	0	37.12	0	0.04	0	0.00013	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		281.62	0	1.2732	0	34.6995	0	27.768	0	197.11	0	56.78	0	37.24	0	0.02	0	0.000132	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		271.63	0	1.2722	0	34.6977	0	27.767	0	196.99	0	56.74	0	36.50	0	0.03	0	0.000138	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		261.13	0	1.2676	0	34.6951	0	27.765	0	196.99	0	56.73	0	36.04	0	0.03	0	0.000146	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		251.72	0	1.253	0	34.6905	0	27.763	0	196.99	0	56.71	0	36.07	0	0.03	0	0.000132	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		241.37	0	1.2452	0	34.688	0	27.761	0	196.88	0	56.66	0	37.95	0	0.04	0	0.000134	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		231.35	0	1.2386	0	34.6866	0	27.761	0	196.88	0	56.65	0	37.34	0	0.04	0	0.000134	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		221.5	0	1.2323	0	34.6844	0	27.759	0	196.99	0	56.68	0	37.98	0	0.04	0	0.000136	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		210.87	0	1.2288	0	34.6824	0	27.758	0	197.11	0	56.70	0	37.10	0	0.04	0	0.000144	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		201.2	0	1.2069	0	34.6773	0	27.756	0	197.56	0	56.80	0	37.47	0	0.04	0	0.000146	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		191.26	0	1.1812	0	34.6703	0	27.752	0	198.25	0	56.96	0	37.68	0	0.05	0	0.000134	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		181.74	0	1.1644	0	34.6669	0	27.751	0	198.93	0	57.13	0	37.59	0	0.04	0	0.000138	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		170.81	0	1.0976	0	34.6538	0	27.746	0	200.87	0	57.58	0	38.10	0	0.06	0	0.000136	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		161.14	0	1.0305	0	34.6423	0	27.742	0	202.92	0	58.06	0	36.57	0	0.09	0	0.000142	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		151.22	0	0.9072	0	34.6228	0	27.736	0	205.43	0	58.59	0	37.27	0	0.12	0	0.00014	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		141.43	0	0.6823	0	34.5839	0	27.722	0	210.79	0	59.75	0	37.59	0	0.17	0	0.000142	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		130.97	0	0.4822	0	34.548	0	27.709	0	219.91	0	61.99	0	37.32	0	0.2	0	0.000148	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		121.01	0	0.1846	0	34.5008	0	27.693	0	227.66	0	63.66	0	37.18	0	0.27	0	0.000179	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		111.49	0	0.084	0	34.4745	0	27.679	0	238.94	0	66.63	0	36.49	0	0.3	0	0.000185	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		101.01	0	-0.232	0	34.4164	0	27.655	0	249.89	0	69.08	0	36.42	0	0.4	0	0.000179	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		96.65	0	-0.4175	0	34.3782	0	27.637	0	259.01	0	71.23	0	35.80	0	0.49	0	0.000203	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		91.59	0	-0.7155	0	34.3034	0	27.597	0	268.70	0	73.27	0	34.70	0	0.77	0	0.000199	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		86.54	0	-0.92	0	34.2568	0	27.573	0	292.30	0	79.24	0	35.89	0	0.91	0	0.000219	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		81.75	0	-1.0116	0	34.2362	0	27.562	0	302.67	0	81.84	0	35.03	0	0.86	0	0.000221	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		76.7	0	-1.0582	0	34.2094	0	27.543	0	307.57	0	83.05	0	34.37	0	0.95	0	0.000252	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		71.72	0	-1.1046	0	34.1886	0	27.529	0	312.70	0	84.32	0	34.46	0	1	0	0.000217	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		66.81	0	-1.1201	0	34.1717	0	27.517	0	318.97	0	85.96	0	34.19	0	0.94	0	0.00025	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		61.64	0	-1.1105	0	34.1253	0	27.479	0	325.47	0	87.71	0	34.10	0	0.83	0	0.000233	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		56.49	0	-1.0747	0	34.0923	0	27.45	0	333.11	0	89.83	0	34.22	0	0.72	0	0.000241	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		51.72	0	-1.0234	0	34.0689	0	27.428	0	338.69	0	91.45	0	34.04	0	0.68	0	0.00028	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		46.8	0	-0.978	0	34.0497	0	27.41	0	341.77	0	92.38	0	33.58	0	0.65	0	0.000268	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		41.8	0	-0.9836	0	34.04	0	27.402	0	344.96	0	93.22	0	33.25	0	0.62	0	0.00027	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		36.53	0	-0.6285	0	33.8782	0	27.248	0	344.74	0	93.94	0	32.81	0	0.64	0	0.000272	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		31.92	0	0.2498	0	33.3706	0	26.774	0	358.64	0	99.68	0	32.29	0	0.54	0	0.000258	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		26.63	0	0.1901	0	33.2711	0	26.698	0	360.81	0	100.06	0	32.17	0	0.35	0	0.000233	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		21.85	0	0.1633	0	33.2139	0	26.654	0	362.06	0	100.29	0	32.45	0	0.32	0	0.000225	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		16.74	0	0.1648	0	33.2072	0	26.649	0	362.52	0	100.42	0	32.02	0	0.32	0	0.000223	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		11.67	0	0.1659	0	33.2065	0	26.648	0	362.75	0	100.48	0	32.26	0	0.31	0	0.000227	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995		7.74	0	0.1655	0	33.2065	0	26.648	0	362.98	0	100.55	0	32.18	0	0.3	0	0.000225	0
0068RossSea	2	C	2/24/2012	12:18	171.775	-64.995																			
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		999.65	0	0.8591	0	34.7055	0	27.807	0	206.23	0	58.77	0	35.15	0	0.03	0	0.000118	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		950.65	0	0.8932	0	34.707	0	27.805	0	205.43	0	58.60	0	34.76	0	0.03	0	0.00012	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		901.38	0	0.924	0	34.708	0	27.804	0	205.20	0	58.58	0	34.92	0	0.03	0	0.000124	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		851.21	0	0.9486	0	34.7089	0	27.802	0	205.54	0	58.72	0	35.97	0	0.03	0	0.00012	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		801.65	0	0.9733	0	34.7095	0	27.801	0	204.86	0	58.56	0	35.53	0	0.03	0	0.000122	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		750.6	0	1.0131	0	34.7108	0	27.799	0	202.58	0	57.97	0	36.06	0	0.04	0	0.00012	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		700.91	0	1.0414	0	34.7115	0	27.797	0	202.35	0	57.94	0	36.69	0	0.02	0	0.00012	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		651.25	0	1.0704	0	34.7119	0	27.795	0	201.78	0	57.82	0	36.64	0	0.02	0	0.000122	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		600.81	0	1.0985	0	34.7122	0	27.793	0	200.75	0	57.57	0	35.41	0	0.04	0	0.000118	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		551.5	0	1.1154	0	34.7124	0	27.792	0	200.41	0	57.50	0	35.95	0	0.04	0	0.00012	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		501.53	0	1.1522	0	34.7121	0	27.788	0	199.96	0	57.42	0	37.87	0	0.03	0	0.000122	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		451.23	0	1.1912	0	34.7112	0	27.784	0	198.82	0	57.15	0	36.26	0	0.02	0	0.000126	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		401.48	0	1.2238	0	34.71	0	27.781	0	198.02	0	56.97	0	37.93	0	0.02	0	0.000128	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		381.16	0	1.2448	0	34.709	0	27.778	0	197.90	0	56.97	0	37.39	0	0.03	0	0.000124	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		361.42	0	1.2539	0	34.7064	0	27.775	0	198.70	0	57.21	0	36.14	0	0.02	0	0.000128	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		350.99	0	1.2606	0	34.7064	0	27.775	0	198.13	0	57.06	0	36.27	0	0.04	0	0.00013	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		341.71	0	1.2627	0	34.7061	0	27.774	0	197.68	0	56.93	0	37.18	0	0.03	0	0.00013	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		330.81	0	1.2651	0	34.7039	0	27.772	0	197.22	0	56.80	0	36.88	0	0.02	0	0.000128	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		320.97	0	1.2685	0	34.7035	0	27.772	0	196.99	0	56.74	0	36.64	0	0.04	0	0.000132	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		311.3	0	1.2705	0	34.703	0	27.771	0	196.99	0	56.74	0	36.40	0	0.02	0	0.000136	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		301.74	0	1.2722	0	34.7012	0	27.77	0	197.22	0	56.81	0	36.52	0	0.04	0	0.000132	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		291.1	0	1.2771	0	34.6999	0	27.768	0	197.22	0	56.81	0	38.28	0	0.04	0	0.000132	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		281.71	0	1.2813	0	34.6986	0	27.767	0	197.11	0	56.79	0	37.30	0	0.02	0	0.000132	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		271.18	0	1.2811	0	34.6967	0	27.765	0	197.22	0	56.82	0	37.08	0	0.03	0	0.000136	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		261.75	0	1.2826	0	34.6949	0	27.764	0	196.99	0	56.75	0	37.63	0	0.04	0	0.000132	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		251.44	0	1.2874	0	34.6944	0	27.763	0	196.88	0	56.73	0	38.13	0	0.02	0	0.000144	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		241.16	0	1.2881	0	34.6926	0	27.761	0	196.88	0	56.73	0	38.44	0	0.02	0	0.00014	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		230.9	0	1.2892	0	34.6913	0	27.76	0	197.11	0	56.80	0	37.37	0	0.04	0	0.000138	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		220.9	0	1.285	0	34.6895	0	27.759	0	197.22	0	56.82	0	36.91	0	0.04	0	0.000136	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		210.97	0	1.2534	0	34.6838	0	27.757	0	197.68	0	56.90	0	36.77	0	0.04	0	0.000136	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		201.74	0	1.2436	0	34.6806	0	27.755	0	198.02	0	56.99	0	37.09	0	0.04	0	0.00014	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		190.92	0	1.2316	0	34.6771	0	27.753	0	198.36	0	57.07	0	37.46	0	0.04	0	0.000136	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		181.44	0	1.2163	0	34.6734	0	27.752	0	198.70	0	57.14	0	38.39	0	0.04	0	0.000136	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		171.51	0	1.1983	0	34.6691	0	27.75	0	199.04	0	57.21	0	37.62	0	0.04	0	0.000136	0
0068RossSea	3	C	2/29/2012	16:00	171.811	-64.981		161.46	0	1.1189	0	34.6566	0	27.746	0	200.53	0	57.51	0	36.20	0	0.06	0	0.00014	0
