//0																					
//Oxygen,  1.12
//Nitrate, 1, 1, 0, 1.87
//Nitrate, 95,1,0,-3
//Nitrate, 110,1,0,0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		601.04	0	9.2245	0	34.9998	0	27.047	0	8.51	0	2.97	0	39.49	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		551.08	0	9.6106	0	35.0087	0	26.992	0	6.27	0	2.21	0	39.12	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		501.46	0	9.9852	0	35.0131	0	26.934	0	5.15	0	1.83	0	38.53	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		451.61	0	10.3875	0	35.018	0	26.87	0	4.70	0	1.68	0	38.01	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		401.16	0	10.7552	0	35.0186	0	26.807	0	4.93	0	1.78	0	37.48	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		381.03	0	10.9335	0	35.0189	0	26.776	0	4.26	0	1.54	0	37.13	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		361.51	0	11.1118	0	35.0189	0	26.745	0	4.14	0	1.51	0	36.73	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		350.66	0	11.2608	0	35.0178	0	26.717	0	3.25	0	1.18	0	36.53	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		341.32	0	11.3908	0	35.0169	0	26.693	0	3.25	0	1.19	0	36.32	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		331.06	0	11.5069	0	35.0167	0	26.672	0	2.69	0	0.99	0	36.04	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		321.63	0	11.584	0	35.0148	0	26.656	0	3.25	0	1.19	0	35.95	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		311.42	0	11.7204	0	35.0133	0	26.63	0	3.14	0	1.15	0	35.70	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		301.22	0	11.8203	0	35.0127	0	26.611	0	2.80	0	1.03	0	35.54	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		290.81	0	11.9067	0	35.0112	0	26.594	0	2.58	0	0.95	0	35.31	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		281.23	0	12.0464	0	35.009	0	26.566	0	2.80	0	1.04	0	35.12	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		271.26	0	12.2276	0	35.0079	0	26.531	0	1.90	0	0.71	0	34.86	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		261.2	0	12.4352	0	35.0117	0	26.495	0	1.34	0	0.50	0	34.40	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		251.65	0	12.5525	0	35.0093	0	26.471	0	1.34	0	0.50	0	34.16	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		241.08	0	12.8639	0	35.003	0	26.405	0	1.57	0	0.59	0	33.80	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		231.75	0	13.1631	0	34.9974	0	26.342	0	1.68	0	0.64	0	33.36	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		221.39	0	13.5198	0	34.9778	0	26.254	0	2.13	0	0.81	0	32.93	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		211.26	0	13.8461	0	34.9713	0	26.183	0	2.35	0	0.91	0	32.48	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		199.71	0	14.1722	0	34.9637	0	26.109	0	1.79	0	0.69	0	31.97	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		190.85	0	14.5271	0	34.9517	0	26.025	0	1.46	0	0.57	0	31.47	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		180.72	0	15.2057	0	34.9325	0	25.863	0	1.01	0	0.40	0	30.86	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		171.38	0	15.6256	0	34.9102	0	25.752	0	1.23	0	0.49	0	30.11	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		161.46	0	16.4105	0	34.8939	0	25.562	0	1.46	0	0.59	0	29.63	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		151.23	0	17.919	0	34.8224	0	25.144	0	6.38	0	2.66	0	27.31	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		141.64	0	18.4302	0	34.8058	0	25.005	0	12.43	0	5.23	0	27.68	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		131.3	0	19.5382	0	34.7684	0	24.691	0	3.70	0	1.59	0	26.94	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		121.43	0	20.5952	0	34.7226	0	24.373	0	3.47	0	1.52	0	25.93	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		111.75	0	22.1433	0	34.8199	0	24.027	0	9.18	0	4.13	0	24.26	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		101.85	0	23.2623	0	34.8647	0	23.742	0	19.26	0	8.85	0	22.25	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		96.56	0	24.1167	0	34.8448	0	23.469	0	24.98	0	11.64	0	20.85	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		91.63	0	25.1462	0	34.8817	0	23.184	0	53.20	0	25.25	0	16.63	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		86.61	0	25.4841	0	34.8763	0	23.073	0	65.86	0	31.43	0	15.31	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		81.52	0	25.4086	0	34.7406	0	22.98	0	73.25	0	34.89	0	15.18	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		76.77	0	26.3532	0	34.7638	0	22.697	0	74.48	0	36.05	0	12.24	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		71.61	0	26.6776	0	34.6339	0	22.479	0	95.54	0	46.45	0	11.38	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		66.92	0	26.492	0	34.2927	0	22.246	0	85.68	0	41.45	0	11.55	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		61.76	0	26.9703	0	34.2384	0	22.041	0	93.97	0	45.81	0	8.09	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		56.59	0	27.7649	0	34.0837	0	21.642	0	140.34	0	69.26	0	2.31	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		51.62	0	27.946	0	33.7371	0	21.281	0	196.45	0	97.06	0	1.81	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		46.63	0	27.9546	0	33.7234	0	21.266	0	200.26	0	98.95	0	1.75	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		41.31	0	27.9396	0	33.7048	0	21.255	0	200.26	0	98.91	0	1.78	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		36.44	0	27.9254	0	33.6965	0	21.253	0	202.27	0	99.88	0	1.62	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		31.34	0	27.9091	0	33.6852	0	21.248	0	202.38	0	99.90	0	1.58	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		26.4	0	27.9101	0	33.6853	0	21.248	0	202.38	0	99.90	0	1.60	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		21.74	0	27.9141	0	33.6861	0	21.248	0	202.27	0	99.85	0	1.58	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		16.6	0	27.9154	0	33.6861	0	21.247	0	204.18	0	100.80	0	1.55	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		11.56	0	27.9207	0	33.6868	0	21.246	0	204.06	0	100.75	0	1.47	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014		7.52	0	27.9211	0	33.6865	0	21.245	0	204.06	0	100.75	0	1.42	0
7550BayofBengal	1	C	12/31/2012	05:48	89.902	15.014															
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		700.71	0	8.7926	0	34.9919	0	27.109	0	11.20	0	3.87	0	37.22	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		651.18	0	9.1168	0	35	0	27.064	0	8.51	0	2.96	0	37.05	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		601.59	0	9.4389	0	35.0072	0	27.019	0	7.06	0	2.47	0	36.76	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		551.54	0	9.745	0	35.0142	0	26.975	0	5.04	0	1.78	0	36.41	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		501.01	0	10.0944	0	35.02	0	26.921	0	3.36	0	1.19	0	36.17	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		451	0	10.4621	0	35.021	0	26.86	0	3.81	0	1.37	0	35.59	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		401.52	0	10.8822	0	35.0249	0	26.79	0	2.58	0	0.93	0	35.01	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		380.71	0	11.0732	0	35.0269	0	26.758	0	2.46	0	0.90	0	34.80	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		360.93	0	11.2364	0	35.0219	0	26.725	0	2.69	0	0.98	0	34.35	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		350.93	0	11.347	0	35.0248	0	26.708	0	3.02	0	1.10	0	34.28	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		340.93	0	11.4356	0	35.0236	0	26.691	0	2.35	0	0.86	0	34.13	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		331.4	0	11.514	0	35.0228	0	26.676	0	2.13	0	0.78	0	34.06	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		321.26	0	11.6689	0	35.0199	0	26.645	0	1.79	0	0.66	0	33.76	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		311.52	0	11.7584	0	35.0195	0	26.628	0	1.79	0	0.66	0	33.58	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		301.34	0	11.8972	0	35.0181	0	26.601	0	1.46	0	0.54	0	33.26	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		291.31	0	12.0099	0	35.017	0	26.58	0	1.12	0	0.42	0	33.17	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		281.4	0	12.1982	0	35.0157	0	26.543	0	1.12	0	0.42	0	32.86	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		271.43	0	12.3357	0	35.0141	0	26.516	0	1.12	0	0.42	0	32.64	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		260.55	0	12.4762	0	35.0118	0	26.487	0	1.12	0	0.42	0	32.46	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		251.38	0	12.6906	0	35.0058	0	26.441	0	0.78	0	0.29	0	31.97	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		241.09	0	12.9131	0	35.0009	0	26.394	0	0.67	0	0.25	0	31.72	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		231.41	0	13.2629	0	34.9884	0	26.314	0	0.90	0	0.34	0	31.33	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		221.46	0	13.5557	0	34.9874	0	26.255	0	1.12	0	0.43	0	31.02	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		209.69	0	14.0555	0	34.9671	0	26.136	0	1.01	0	0.39	0	30.41	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		201.27	0	14.3184	0	34.9568	0	26.073	0	1.01	0	0.39	0	30.09	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		191.39	0	14.937	0	34.9384	0	25.926	0	1.12	0	0.44	0	29.38	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		181.43	0	15.2902	0	34.919	0	25.833	0	1.68	0	0.67	0	28.95	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		171.69	0	16.6162	0	34.8813	0	25.504	0	1.90	0	0.77	0	27.89	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		161.05	0	17.4804	0	34.8669	0	25.288	0	13.10	0	5.41	0	26.63	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		151.11	0	18.166	0	34.8166	0	25.079	0	9.07	0	3.80	0	25.74	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		141.52	0	19.2776	0	34.7935	0	24.78	0	7.50	0	3.21	0	25.81	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		130.41	0	20.7952	0	34.8636	0	24.439	0	7.95	0	3.50	0	24.18	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		121.27	0	21.6795	0	34.8633	0	24.195	0	10.64	0	4.75	0	23.22	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		111.81	0	22.7111	0	34.8823	0	23.918	0	17.92	0	8.15	0	21.91	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		101.76	0	23.5118	0	34.8284	0	23.637	0	17.58	0	8.11	0	21.05	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		96.84	0	24.2056	0	34.7909	0	23.396	0	24.64	0	11.50	0	19.71	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		91.7	0	24.9841	0	34.5657	0	22.962	0	30.58	0	14.44	0	17.09	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		86.97	0	26.5822	0	34.512	0	22.405	0	98.34	0	47.71	0	8.28	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		81.69	0	26.2038	0	34.2359	0	22.29	0	126.56	0	60.92	0	7.33	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		76.84	0	27.3409	0	33.9962	0	21.709	0	145.15	0	71.11	0	3.17	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		71.89	0	28.3428	0	34.0031	0	21.374	0	183.01	0	91.14	0	0.86	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		66.74	0	28.2874	0	33.8511	0	21.262	0	196.11	0	97.50	0	0.51	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		61.49	0	28.0746	0	33.6781	0	21.186	0	201.49	0	99.73	0	0.63	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		56.73	0	28.0702	0	33.6706	0	21.181	0	201.49	0	99.71	0	0.72	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		51.41	0	28.0572	0	33.6625	0	21.178	0	201.49	0	99.69	0	0.54	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		46.21	0	28.062	0	33.661	0	21.175	0	203.39	0	100.64	0	0.60	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		41.54	0	27.9823	0	33.5983	0	21.148	0	203.95	0	100.75	0	0.49	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		36.6	0	27.816	0	33.46	0	21.086	0	203.28	0	100.06	0	0.42	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		31.74	0	27.7244	0	33.3853	0	21.052	0	203.95	0	100.20	0	0.52	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		26.66	0	27.7173	0	33.3777	0	21.048	0	203.95	0	100.19	0	0.51	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		21.59	0	27.7127	0	33.3727	0	21.045	0	203.95	0	100.18	0	0.41	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		16.79	0	27.6638	0	33.3168	0	21.014	0	204.40	0	100.28	0	0.41	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		11.81	0	27.5585	0	33.1783	0	20.93	0	205.18	0	100.42	0	0.33	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105		7.86	0	27.243	0	32.6648	0	20.593	0	207.98	0	100.96	0	0.45	0
7550BayofBengal	2	C	1/5/2013	11:07	89.783	15.105															
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		800.63	0	8.1293	0	34.974	0	27.195	0	16.69	0	5.68	0	36.63	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		750.93	0	8.4598	0	34.9833	0	27.153	0	13.66	0	4.69	0	36.46	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		701.55	0	8.7596	0	34.9923	0	27.114	0	11.54	0	3.98	0	36.35	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		651.65	0	9.1102	0	35.0008	0	27.066	0	8.51	0	2.96	0	36.08	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		601.63	0	9.4742	0	35.0098	0	27.015	0	6.38	0	2.24	0	35.95	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		551.33	0	9.8671	0	35.018	0	26.958	0	4.59	0	1.63	0	35.52	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		501.14	0	10.1546	0	35.023	0	26.914	0	3.36	0	1.20	0	35.16	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		450.8	0	10.5777	0	35.0208	0	26.84	0	4.93	0	1.77	0	34.34	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		401.19	0	10.9529	0	35.0194	0	26.773	0	6.05	0	2.19	0	33.65	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		381.2	0	11.1521	0	35.0149	0	26.734	0	9.07	0	3.30	0	33.18	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		361.35	0	11.3107	0	35.0163	0	26.707	0	7.06	0	2.58	0	33.12	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		351.31	0	11.4441	0	35.0138	0	26.681	0	7.62	0	2.79	0	33.03	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		341.51	0	11.5879	0	35.0108	0	26.652	0	7.62	0	2.80	0	32.79	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		330.94	0	11.692	0	35.0069	0	26.63	0	7.84	0	2.89	0	32.50	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		321.7	0	11.7711	0	35.006	0	26.615	0	7.84	0	2.89	0	32.51	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		311.57	0	11.9173	0	35.0032	0	26.585	0	7.39	0	2.73	0	32.35	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		301.07	0	12.0778	0	35.0002	0	26.553	0	6.72	0	2.49	0	32.12	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		290.95	0	12.3916	0	34.994	0	26.488	0	3.81	0	1.42	0	31.68	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		281.61	0	12.5682	0	34.9908	0	26.452	0	4.26	0	1.60	0	31.56	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		271.36	0	12.8251	0	34.9849	0	26.397	0	4.26	0	1.60	0	31.30	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		259.54	0	13.2069	0	34.9604	0	26.302	0	4.93	0	1.87	0	30.54	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		251.64	0	13.8429	0	34.9631	0	26.176	0	2.58	0	0.99	0	29.26	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		241.25	0	14.4639	0	34.9557	0	26.041	0	0.90	0	0.35	0	28.75	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		231.4	0	14.9328	0	34.9199	0	25.912	0	1.79	0	0.70	0	28.80	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		221.48	0	15.4657	0	34.9089	0	25.786	0	3.92	0	1.56	0	28.26	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		211.59	0	15.8998	0	34.8456	0	25.636	0	5.49	0	2.20	0	27.75	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		201.56	0	16.7681	0	34.8125	0	25.41	0	5.94	0	2.42	0	26.84	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		189.95	0	17.2668	0	34.7748	0	25.261	0	8.18	0	3.36	0	26.21	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		181.66	0	18.079	0	34.7381	0	25.034	0	9.41	0	3.93	0	25.33	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		170.34	0	18.7136	0	34.6712	0	24.819	0	11.09	0	4.68	0	24.37	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		161.71	0	19.101	0	34.6192	0	24.677	0	17.02	0	7.24	0	23.68	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		151.32	0	19.4533	0	34.5844	0	24.556	0	19.94	0	8.54	0	23.32	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		141.5	0	20.087	0	34.5379	0	24.351	0	20.72	0	8.97	0	22.52	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		131.58	0	20.6897	0	34.5012	0	24.158	0	23.86	0	10.44	0	21.88	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		120.2	0	21.4609	0	34.4114	0	23.869	0	29.68	0	13.17	0	20.46	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		111.4	0	21.893	0	34.3681	0	23.711	0	33.04	0	14.77	0	19.72	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		101.53	0	22.3159	0	34.3103	0	23.541	0	37.07	0	16.69	0	19.02	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		96.7	0	22.6925	0	34.2796	0	23.406	0	38.64	0	17.51	0	18.40	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		91.61	0	22.9012	0	34.2646	0	23.333	0	40.43	0	18.39	0	18.11	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		86.75	0	23.2881	0	34.2244	0	23.184	0	42.56	0	19.49	0	17.28	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		81.83	0	23.5671	0	34.2225	0	23.1	0	46.59	0	21.44	0	16.77	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		76.73	0	24.046	0	34.1892	0	22.927	0	50.06	0	23.22	0	16.00	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		71.46	0	24.2626	0	34.1242	0	22.805	0	53.65	0	24.97	0	15.32	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		66.8	0	25.2663	0	34.0743	0	22.451	0	60.48	0	28.63	0	13.13	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		61.89	0	27.3905	0	34.3208	0	21.973	0	120.29	0	59.08	0	5.23	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		56.96	0	28.0406	0	34.3039	0	21.738	0	154.78	0	76.83	0	1.27	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		51.69	0	27.5288	0	33.6957	0	21.386	0	133.28	0	65.38	0	3.99	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		46.53	0	27.8317	0	33.5012	0	21.116	0	143.02	0	70.44	0	1.49	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		41.73	0	28.422	0	33.3738	0	20.803	0	165.20	0	82.09	0	0.21	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		36.85	0	28.8267	0	33.0554	0	20.387	0	187.82	0	93.78	0	0.31	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		31.92	0	28.6999	0	32.6051	0	20.042	0	202.16	0	100.48	0	0.46	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		26.89	0	29.1059	0	32.6079	0	19.902	0	205.30	0	102.72	0	0.56	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		21.63	0	28.2476	0	31.6281	0	19.355	0	214.37	0	105.19	0	0.42	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		16.72	0	25.8869	0	29.8065	0	18.577	0	217.06	0	101.34	0	0.41	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		11.83	0	25.8829	0	29.8039	0	18.576	0	217.06	0	101.34	0	0.37	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199		7.85	0	25.8754	0	29.8008	0	18.575	0	217.17	0	101.37	0	0.40	0
7550BayofBengal	3	C	1/12/2013	16:22	89.664	15.199															
7550BayofBengal	4	C	1/19/2013	21:08	89.583	15.11		800.75	0	8.1364	0	34.9747	0	27.194	0	16.69	0	5.68	0	36.35	0
7550BayofBengal	4	C	1/19/2013	21:08	89.583	15.11		751.33	0	8.4396	0	34.9833	0	27.156	0	14.00	0	4.80	0	36.19	0
7550BayofBengal	4	C	1/19/2013	21:08	89.583	15.11		701.08	0	8.7767	0	34.9923	0	27.111	0	11.54	0	3.98	0	36.16	0
7550BayofBengal	4	C	1/19/2013	21:08	89.583	15.11		651.27	0	9.1043	0	35.0027	0	27.069	0	8.51	0	2.96	0	35.93	0
7550BayofBengal	4	C	1/19/2013	21:08	89.583	15.11		601.53	0	9.4967	0	35.0099	0	27.012	0	6.72	0	2.36	0	35.63	0
7550BayofBengal	4	C	1/19/2013	21:08	89.583	15.11		550.84	0	9.8634	0	35.0141	0	26.955	0	6.16	0	2.18	0	35.06	0
7550BayofBengal	4	C	1/19/2013	21:08	89.583	15.11		501.43	0	10.2899	0	35.0177	0	26.886	0	7.95	0	2.84	0	34.41	0
7550BayofBengal	4	C	1/19/2013	21:08	89.583	15.11		451.16	0	10.703	0	35.0198	0	26.817	0	7.39	0	2.66	0	33.80	0
7550BayofBengal	4	C	1/19/2013	21:08	89.583	15.11		401.42	0	11.0674	0	35.0184	0	26.752	0	7.84	0	2.85	0	33.30	0
7550BayofBengal	4	C	1/19/2013	21:08	89.583	15.11		381.19	0	11.2888	0	35.0168	0	26.711	0	5.60	0	2.04	0	32.99	0
7550BayofBengal	4	C	1/19/2013	21:08	89.583	15.11		358.89	0	11.5632	0	35.0165	0	26.661	0	4.93	0	1.81	0	32.83	0
7550BayofBengal	4	C	1/19/2013	21:08	89.583	15.11		351.53	0	11.7101	0	35.0189	0	26.637	0	3.70	0	1.36	0	32.77	0
7550BayofBengal	4	C	1/19/2013	21:08	89.583	15.11		341.17	0	11.8983	0	35.0196	0	26.602	0	2.80	0	1.04	0	32.50	0
7550BayofBengal	4	C	1/19/2013	21:08	89.583	15.11		330.96	0	12.1155	0	35.0128	0	26.556	0	1.68	0	0.62	0	32.23	0
7550BayofBengal	4	C	1/19/2013	21:08	89.583	15.11		321.14	0	12.3069	0	35.0114	0	26.519	0	1.68	0	0.63	0	31.95	0
7550BayofBengal	4	C	1/19/2013	21:08	89.583	15.11		311.58	0	12.5369	0	35.0019	0	26.467	0	2.13	0	0.80	0	31.51	0
7550BayofBengal	4	C	1/19/2013	21:08	89.583	15.11		301.62	0	12.951	0	34.9881	0	26.376	0	1.46	0	0.55	0	30.87	0
7550BayofBengal	4	C	1/19/2013	21:08	89.583	15.11		291.61	0	13.3743	0	34.9626	0	26.27	0	5.38	0	2.05	0	30.46	0
