//0																					
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   751.73	0	  4.9260	0	34.3375	0	27.1	0	6.8	0	2.1	0	39.39	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   700.67	0	  5.2346	0	34.3215	0	27.049	0	7.0	0	2.2	0	38.77	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   651.40	0	  5.4728	0	34.2919	0	26.995	0	8.4	0	2.7	0	38.17	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   601.60	0	  5.7761	0	34.2759	0	26.944	0	10.5	0	3.4	0	37.42	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   550.80	0	  5.7930	0	34.2238	0	26.899	0	14.1	0	4.5	0	36.91	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   501.06	0	  6.2104	0	34.2018	0	26.826	0	21.7	0	7.0	0	35.99	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   451.71	0	  6.8906	0	34.2221	0	26.75	0	20.9	0	6.9	0	34.28	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   401.03	0	  7.3897	0	34.2251	0	26.682	0	23.5	0	7.8	0	32.97	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   381.69	0	  7.5054	0	34.2228	0	26.664	0	25.6	0	8.5	0	32.63	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   361.18	0	  7.7057	0	34.2252	0	26.636	0	27.7	0	9.3	0	32.41	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   351.64	0	  7.7464	0	34.2236	0	26.629	0	28.6	0	9.6	0	32.21	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   341.05	0	  7.8973	0	34.2174	0	26.601	0	29.8	0	10.0	0	31.61	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   331.48	0	  7.9557	0	34.2158	0	26.591	0	32.1	0	10.8	0	31.57	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   321.42	0	  8.0069	0	34.2074	0	26.577	0	33.5	0	11.3	0	31.48	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   311.62	0	  8.1214	0	34.2047	0	26.557	0	34.8	0	11.7	0	31.18	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   301.17	0	  8.2197	0	34.1994	0	26.538	0	35.6	0	12.1	0	30.81	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   290.95	0	  8.2635	0	34.1778	0	26.513	0	39.0	0	13.2	0	30.42	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   281.21	0	  8.3841	0	34.1733	0	26.491	0	42.4	0	14.4	0	30.22	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   271.70	0	  8.4260	0	34.1773	0	26.488	0	44.4	0	15.1	0	30.03	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   261.50	0	  8.4743	0	34.1802	0	26.483	0	44.3	0	15.1	0	29.78	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   251.68	0	  8.5758	0	34.1571	0	26.448	0	45.7	0	15.6	0	28.89	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   241.46	0	  8.6174	0	34.1322	0	26.421	0	52.6	0	18.0	0	28.45	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   231.26	0	  8.4569	0	34.0654	0	26.39	0	64.4	0	21.9	0	27.99	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   221.04	0	  8.7728	0	34.0831	0	26.356	0	71.9	0	24.6	0	27.66	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   211.68	0	  8.9602	0	34.0886	0	26.331	0	68.9	0	23.7	0	27.77	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   201.31	0	  8.9782	0	34.0801	0	26.321	0	67.1	0	23.1	0	27.78	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   190.80	0	  8.9944	0	34.0651	0	26.306	0	65.3	0	22.5	0	27.88	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   181.69	0	  9.0134	0	34.0608	0	26.299	0	65.8	0	22.7	0	27.87	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   170.87	0	  9.1111	0	34.0394	0	26.266	0	67.9	0	23.4	0	27.21	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   161.33	0	  9.2909	0	33.9955	0	26.2	0	71.7	0	24.8	0	26.68	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   151.17	0	  9.3537	0	33.9812	0	26.178	0	75.8	0	26.3	0	26.59	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   141.67	0	  9.5943	0	33.9207	0	26.088	0	80.2	0	28.0	0	25.42	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   131.11	0	  9.6841	0	33.8883	0	26.046	0	88.6	0	30.9	0	24.99	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   121.26	0	  9.7543	0	33.8719	0	26.021	0	96.9	0	33.9	0	24.48	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   111.53	0	  9.8760	0	33.8233	0	25.96	0	103.2	0	36.2	0	23.23	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		   101.81	0	  9.9254	0	33.7826	0	25.917	0	116.1	0	40.7	0	22.59	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		    96.59	0	 10.0011	0	33.7702	0	25.894	0	122.7	0	43.1	0	22.33	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		    91.69	0	 10.0201	0	33.7675	0	25.889	0	126.3	0	44.4	0	22.39	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		    86.73	0	 10.0382	0	33.7661	0	25.884	0	128.1	0	45.0	0	22.23	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		    81.44	0	 10.0961	0	33.7272	0	25.842	0	131.6	0	46.3	0	21.46	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		    76.31	0	 10.1625	0	33.6915	0	25.801	0	139.2	0	49.1	0	20.73	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		    71.63	0	 10.2958	0	33.6347	0	25.731	0	148.0	0	52.3	0	19.36	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		    66.64	0	 10.2260	0	33.6128	0	25.724	0	152.9	0	53.9	0	19.45	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		    61.73	0	 10.2403	0	33.6081	0	25.718	0	157.4	0	55.5	0	19.26	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		    56.61	0	 10.3484	0	33.5680	0	25.666	0	168.8	0	59.7	0	18.90	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		    51.43	0	 10.5484	0	33.5675	0	25.63	0	171.2	0	60.8	0	18.49	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		    46.89	0	 11.0021	0	33.5174	0	25.508	0	181.3	0	65.0	0	16.20	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		    41.42	0	 10.9973	0	33.4959	0	25.491	0	189.7	0	68.0	0	15.96	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		    36.28	0	 10.9081	0	33.4554	0	25.473	0	196.3	0	70.2	0	15.42	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		    31.49	0	 11.2310	0	33.4697	0	25.426	0	207.4	0	74.7	0	14.11	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		    26.81	0	 11.0920	0	33.3381	0	25.342	0	215.2	0	77.2	0	12.54	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		    21.87	0	 11.5489	0	33.2377	0	25.174	0	241.0	0	87.3	0	09.56	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		    16.87	0	 11.8797	0	33.2613	0	25.131	0	249.1	0	90.9	0	08.57	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		    11.44	0	 12.9964	0	33.3581	0	24.996	0	251.8	0	94.1	0	05.69	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581		     7.70	0	 14.4220	0	33.4391	0	24.771	0	274.8	0	105.8	0	03.80	0
6401MtyBay	 4	C	08/05/2009	09:59	237.642	 36.581																	
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   999.91	0	  4.0332	0	34.4375	0	27.285	0	12.2	0	3.7	0	40.84	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   950.90	0	  4.1998	0	34.4197	0	27.252	0	10.8	0	3.3	0	40.49	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   901.26	0	  4.3733	0	34.4048	0	27.22	0	9.0	0	2.8	0	40.48	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   851.55	0	  4.5679	0	34.3938	0	27.188	0	8.1	0	2.5	0	40.06	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   800.86	0	  4.7095	0	34.3654	0	27.149	0	6.9	0	2.2	0	39.90	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   751.03	0	  4.8669	0	34.3442	0	27.112	0	6.8	0	2.1	0	39.62	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   701.10	0	  5.1602	0	34.3242	0	27.061	0	7.0	0	2.2	0	38.89	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   651.07	0	  5.4187	0	34.2961	0	27.006	0	8.4	0	2.7	0	38.47	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   601.29	0	  5.7419	0	34.2758	0	26.948	0	10.5	0	3.4	0	37.25	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   550.98	0	  6.0579	0	34.2375	0	26.875	0	15.2	0	4.9	0	36.40	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   501.65	0	  6.3706	0	34.2112	0	26.812	0	20.1	0	6.5	0	35.57	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   451.27	0	  6.9499	0	34.2250	0	26.744	0	20.8	0	6.8	0	34.11	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   400.93	0	  7.4655	0	34.2261	0	26.672	0	25.2	0	8.4	0	32.80	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   380.85	0	  7.6789	0	34.2214	0	26.637	0	27.2	0	9.1	0	32.30	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   361.11	0	  7.9556	0	34.2125	0	26.589	0	31.6	0	10.6	0	31.38	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   351.53	0	  7.9854	0	34.2136	0	26.585	0	33.0	0	11.1	0	31.65	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   341.21	0	  8.0573	0	34.2179	0	26.578	0	33.4	0	11.3	0	31.19	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   331.64	0	  8.1280	0	34.1975	0	26.55	0	33.8	0	11.4	0	30.96	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   321.25	0	  8.1815	0	34.1902	0	26.536	0	37.2	0	12.6	0	30.85	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   311.57	0	  8.2043	0	34.1886	0	26.531	0	39.1	0	13.2	0	30.76	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   301.61	0	  8.2752	0	34.1760	0	26.51	0	40.5	0	13.7	0	30.52	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   291.26	0	  8.4562	0	34.1715	0	26.479	0	42.3	0	14.4	0	29.58	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   281.57	0	  8.5307	0	34.1667	0	26.463	0	46.3	0	15.8	0	29.56	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   271.12	0	  8.5320	0	34.1590	0	26.457	0	47.9	0	16.3	0	29.58	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   261.34	0	  8.5602	0	34.1439	0	26.44	0	48.9	0	16.7	0	29.82	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   251.56	0	  8.6579	0	34.1336	0	26.416	0	49.8	0	17.0	0	29.37	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   241.69	0	  8.7110	0	34.1228	0	26.399	0	51.3	0	17.5	0	29.12	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   228.91	0	  8.7935	0	34.1074	0	26.373	0	54.9	0	18.8	0	28.38	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   221.34	0	  8.8225	0	34.1050	0	26.366	0	57.6	0	19.8	0	28.54	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   211.53	0	  8.8903	0	34.0930	0	26.346	0	59.2	0	20.3	0	28.37	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   200.75	0	  8.9991	0	34.0595	0	26.3	0	61.2	0	21.1	0	27.85	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   191.31	0	  9.0833	0	34.0405	0	26.271	0	65.1	0	22.4	0	27.52	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   181.26	0	  9.3162	0	33.9968	0	26.197	0	70.4	0	24.4	0	26.64	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   171.39	0	  9.4002	0	33.9862	0	26.175	0	77.0	0	26.7	0	25.61	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   161.17	0	  9.4569	0	33.9476	0	26.133	0	82.6	0	28.7	0	25.84	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   151.60	0	  9.4384	0	33.9310	0	26.122	0	88.1	0	30.6	0	25.62	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   141.65	0	  9.4857	0	33.9213	0	26.106	0	90.7	0	31.5	0	25.33	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   131.52	0	  9.6561	0	33.8822	0	26.046	0	95.8	0	33.4	0	24.21	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   120.89	0	  9.8060	0	33.8370	0	25.983	0	103.5	0	36.2	0	23.58	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   110.77	0	  9.8737	0	33.8092	0	25.948	0	108.8	0	38.1	0	22.80	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		   101.66	0	  9.9570	0	33.7758	0	25.906	0	117.6	0	41.3	0	22.64	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		    96.18	0	  9.9644	0	33.7701	0	25.9	0	120.2	0	42.2	0	22.38	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		    90.76	0	  9.9376	0	33.7524	0	25.89	0	124.0	0	43.5	0	22.35	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		    86.30	0	  9.9671	0	33.7484	0	25.882	0	125.7	0	44.1	0	22.26	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		    80.93	0	  9.9649	0	33.7475	0	25.881	0	127.5	0	44.8	0	22.26	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		    76.71	0	  9.9689	0	33.7481	0	25.881	0	129.4	0	45.4	0	21.85	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		    70.94	0	 10.0205	0	33.7162	0	25.846	0	131.1	0	46.1	0	21.71	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		    66.38	0	 10.0278	0	33.7149	0	25.844	0	133.9	0	47.1	0	21.59	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		    61.60	0	  9.9981	0	33.6580	0	25.801	0	143.3	0	50.3	0	20.71	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		    56.47	0	 10.2409	0	33.5804	0	25.695	0	154.0	0	54.3	0	19.41	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		    51.65	0	 10.3104	0	33.5421	0	25.651	0	165.4	0	58.4	0	18.71	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		    46.89	0	 10.3982	0	33.4929	0	25.594	0	178.9	0	63.3	0	17.55	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		    41.77	0	 10.7701	0	33.4974	0	25.533	0	188.6	0	67.3	0	16.62	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		    36.62	0	 11.0754	0	33.4640	0	25.45	0	197.9	0	71.1	0	15.30	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		    31.82	0	 11.6184	0	33.4781	0	25.362	0	210.6	0	76.5	0	12.84	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		    26.73	0	 11.2449	0	33.2710	0	25.258	0	231.0	0	83.1	0	11.20	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		    21.77	0	 11.6643	0	33.2810	0	25.188	0	239.8	0	87.1	0	09.63	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		    16.76	0	 11.9987	0	33.2965	0	25.138	0	253.8	0	92.8	0	07.83	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		    11.65	0	 13.3278	0	33.3275	0	24.904	0	279.8	0	105.3	0	04.84	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602		     7.55	0	 14.5777	0	33.2966	0	24.617	0	282.2	0	108.9	0	02.71	0
6401MtyBay	 5	C	08/05/2009	21:56	237.647	 36.602																	
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		   200.24	0	  8.8798	0	34.0895	0	26.344	0	62.1	0	21.3	0	28.69	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		   190.89	0	  8.9657	0	34.0651	0	26.31	0	61.9	0	21.3	0	28.12	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		   181.05	0	  9.0813	0	34.0389	0	26.27	0	66.2	0	22.8	0	27.57	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		   171.15	0	  9.2334	0	33.9961	0	26.21	0	72.5	0	25.1	0	26.49	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		   161.75	0	  9.3253	0	33.9711	0	26.174	0	81.1	0	28.1	0	26.06	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		   151.35	0	  9.4304	0	33.9601	0	26.148	0	84.0	0	29.2	0	26.14	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		   139.19	0	  9.5742	0	33.9151	0	26.087	0	89.0	0	31.0	0	25.31	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		   131.30	0	  9.6388	0	33.8828	0	26.049	0	93.7	0	32.7	0	24.83	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		   120.82	0	  9.6743	0	33.8666	0	26.03	0	101.0	0	35.2	0	24.71	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		   111.24	0	  9.7094	0	33.8254	0	25.989	0	107.9	0	37.7	0	23.98	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		   100.63	0	  9.8739	0	33.8172	0	25.955	0	114.6	0	40.2	0	23.81	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		    95.93	0	  9.9072	0	33.8060	0	25.94	0	116.1	0	40.7	0	22.93	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		    91.36	0	  9.9460	0	33.7853	0	25.916	0	117.7	0	41.3	0	22.70	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		    86.00	0	  9.9590	0	33.7719	0	25.903	0	120.3	0	42.2	0	22.78	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		    80.96	0	  9.9609	0	33.7699	0	25.901	0	123.8	0	43.5	0	22.73	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		    75.99	0	  9.9442	0	33.7430	0	25.881	0	126.7	0	44.5	0	22.37	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		    71.61	0	  9.9999	0	33.7442	0	25.873	0	129.2	0	45.4	0	22.39	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		    66.73	0	  9.9970	0	33.7382	0	25.868	0	131.2	0	46.1	0	22.05	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		    61.44	0	 10.0102	0	33.6803	0	25.818	0	136.0	0	47.8	0	21.43	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		    56.32	0	 10.1819	0	33.6222	0	25.74	0	152.0	0	53.6	0	20.04	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		    51.36	0	 10.3849	0	33.5995	0	25.686	0	157.7	0	55.8	0	19.09	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		    46.61	0	 10.4147	0	33.5567	0	25.645	0	162.2	0	57.4	0	18.37	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		    41.54	0	 10.6625	0	33.5156	0	25.567	0	175.7	0	62.5	0	17.68	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		    36.83	0	 11.1092	0	33.5008	0	25.475	0	181.9	0	65.4	0	15.69	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		    31.27	0	 11.3594	0	33.5114	0	25.438	0	207.9	0	75.1	0	14.65	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		    26.57	0	 11.6161	0	33.4660	0	25.352	0	218.8	0	79.5	0	12.29	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		    21.76	0	 11.3738	0	33.2861	0	25.247	0	233.4	0	84.2	0	11.15	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		    16.53	0	 11.9286	0	33.3013	0	25.156	0	248.6	0	90.8	0	08.31	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		    11.74	0	 12.7693	0	33.2664	0	24.964	0	274.9	0	102.2	0	05.92	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628		     7.70	0	 13.9455	0	33.3056	0	24.758	0	279.9	0	106.7	0	04.08	0
6401MtyBay	 6	C	08/06/2009	00:53	237.644	 36.628																	
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		   200.72	0	  8.9716	0	34.0660	0	26.31	0	63.0	0	21.7	0	28.21	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		   191.66	0	  9.0935	0	34.0309	0	26.261	0	66.8	0	23.0	0	27.22	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		   181.08	0	  9.2252	0	33.9993	0	26.214	0	75.6	0	26.1	0	26.63	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		   171.24	0	  9.3268	0	33.9836	0	26.184	0	79.1	0	27.4	0	26.32	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		   160.94	0	  9.4073	0	33.9672	0	26.158	0	82.1	0	28.5	0	26.10	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		   151.34	0	  9.4660	0	33.9466	0	26.131	0	85.3	0	29.6	0	25.89	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		   140.01	0	  9.5980	0	33.9056	0	26.075	0	92.4	0	32.2	0	25.14	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		   131.14	0	  9.6024	0	33.9041	0	26.073	0	96.0	0	33.5	0	25.18	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		   121.57	0	  9.6797	0	33.8790	0	26.039	0	97.9	0	34.2	0	24.52	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		   111.23	0	  9.7303	0	33.8534	0	26.009	0	104.6	0	36.6	0	24.21	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		   101.23	0	  9.8304	0	33.8035	0	25.951	0	112.3	0	39.3	0	23.63	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		    96.32	0	  9.9476	0	33.8013	0	25.929	0	115.9	0	40.7	0	23.20	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		    91.59	0	  9.9548	0	33.7782	0	25.909	0	118.5	0	41.6	0	22.87	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		    85.96	0	  9.9725	0	33.7688	0	25.898	0	122.9	0	43.1	0	22.71	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		    81.48	0	  9.9962	0	33.7625	0	25.889	0	125.5	0	44.1	0	22.55	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		    76.49	0	  9.9960	0	33.7396	0	25.87	0	129.3	0	45.4	0	22.07	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		    71.19	0	 10.0856	0	33.6947	0	25.817	0	134.6	0	47.4	0	21.16	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		    66.35	0	 10.2006	0	33.6766	0	25.782	0	141.1	0	49.8	0	20.78	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		    61.27	0	 10.2514	0	33.6405	0	25.743	0	148.3	0	52.3	0	19.84	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		    56.28	0	 10.2713	0	33.5954	0	25.702	0	154.9	0	54.7	0	19.28	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		    51.74	0	 10.4899	0	33.5544	0	25.63	0	161.8	0	57.4	0	18.48	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		    46.50	0	 10.5416	0	33.5455	0	25.613	0	167.5	0	59.5	0	17.79	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		    41.72	0	 11.0525	0	33.4911	0	25.477	0	175.6	0	63.0	0	15.94	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		    36.69	0	 11.7282	0	33.5299	0	25.385	0	214.5	0	78.1	0	12.74	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		    31.65	0	 11.7029	0	33.4380	0	25.313	0	226.7	0	82.5	0	12.05	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		    26.33	0	 11.4725	0	33.3333	0	25.268	0	239.7	0	86.7	0	10.92	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		    21.63	0	 11.7598	0	33.2456	0	25.141	0	244.6	0	89.0	0	08.81	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		    16.68	0	 11.7559	0	33.1968	0	25.101	0	252.4	0	91.8	0	08.54	0
6401MtyBay	 7	C	08/06/2009	03:48	237.639	 36.655		    11.86	0	 13.2394	0	33.3753	0	24.962	0	263.5	0	99.0	0	05.69	0
